# AUTOGEN TABLE - DO NOT EDIT
# 20230928T1537
# Samples in batch: 16
sample	read_type	source	statistic	value	rel_path	batch_number
HG03371	ont	20230619_230613_23-lee-007_PCA100115_3F-run13_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	17.7	20211013_ONT_Rebasecalled/HG03371/20230619_230613_23-lee-007_PCA100115_3F-run13_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03371	ont	20230619_230613_23-lee-007_PCA100115_3F-run13_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	9.6	20211013_ONT_Rebasecalled/HG03371/20230619_230613_23-lee-007_PCA100115_3F-run13_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03371	ont	20230619_230613_23-lee-007_PCA100115_3F-run13_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	107575.0	20211013_ONT_Rebasecalled/HG03371/20230619_230613_23-lee-007_PCA100115_3F-run13_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03371	ont	20230619_230613_23-lee-007_PCA100115_3F-run13_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	159766.0	20211013_ONT_Rebasecalled/HG03371/20230619_230613_23-lee-007_PCA100115_3F-run13_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03371	ont	20230619_230613_23-lee-007_PCA100115_3F-run13_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	53220552666.0	20211013_ONT_Rebasecalled/HG03371/20230619_230613_23-lee-007_PCA100115_3F-run13_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03371	ont	20230619_230613_23-lee-007_PCA100115_3F-run13_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	28776037106.0	20211013_ONT_Rebasecalled/HG03371/20230619_230613_23-lee-007_PCA100115_3F-run13_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03371	ont	20230619_230613_23-lee-007_PCA100115_3F-run13_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	906110.0	20211013_ONT_Rebasecalled/HG03371/20230619_230613_23-lee-007_PCA100115_3F-run13_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03371	ont	20230619_230613_23-lee-007_PCA100115_3F-run13_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	181464.0	20211013_ONT_Rebasecalled/HG03371/20230619_230613_23-lee-007_PCA100115_3F-run13_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03371	ont	all	cov_xfold_grt_0bp_at_3Gbp	56.0	full_dataset	2
HG03371	ont	all	cov_xfold_grt_100kbp_at_3Gbp	37.2	full_dataset	2
HG03371	ont	all	length_N50_grt_0bp	143827.0	full_dataset	2
HG03371	ont	all	length_N50_grt_100kbp	200944.0	full_dataset	2
HG03371	ont	all	total_length_grt_0bp	168079846326.0	full_dataset	2
HG03371	ont	all	total_length_grt_100kbp	111666114634.0	full_dataset	2
HG03371	ont	all	total_num_grt_0bp	2273968.0	full_dataset	2
HG03371	ont	all	total_num_grt_100kbp	585589.0	full_dataset	2
HG03456	hifi	JAX_HiFi_HG03456_m64039_220111_082237.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	13.5	20220831_JAX_HiFi/HG03456/m64039_220111_082237/JAX_HiFi_HG03456_m64039_220111_082237.fastq.gz	2
HG03456	hifi	JAX_HiFi_HG03456_m64039_220111_082237.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	6.4	20220831_JAX_HiFi/HG03456/m64039_220111_082237/JAX_HiFi_HG03456_m64039_220111_082237.fastq.gz	2
HG03456	hifi	JAX_HiFi_HG03456_m64039_220111_082237.fastq.gz	length_N50_grt_0bp	14733.0	20220831_JAX_HiFi/HG03456/m64039_220111_082237/JAX_HiFi_HG03456_m64039_220111_082237.fastq.gz	2
HG03456	hifi	JAX_HiFi_HG03456_m64039_220111_082237.fastq.gz	total_length_grt_0bp	40350319319.0	20220831_JAX_HiFi/HG03456/m64039_220111_082237/JAX_HiFi_HG03456_m64039_220111_082237.fastq.gz	2
HG03456	hifi	JAX_HiFi_HG03456_m64039_220111_082237.fastq.gz	total_length_grt_15kbp	19116706342.0	20220831_JAX_HiFi/HG03456/m64039_220111_082237/JAX_HiFi_HG03456_m64039_220111_082237.fastq.gz	2
HG03456	hifi	JAX_HiFi_HG03456_m64039_220111_082237.fastq.gz	total_num_grt_0bp	2783068.0	20220831_JAX_HiFi/HG03456/m64039_220111_082237/JAX_HiFi_HG03456_m64039_220111_082237.fastq.gz	2
HG03456	hifi	JAX_HiFi_HG03456_m64039_220111_082237.fastq.gz	total_num_grt_15kbp	1040696.0	20220831_JAX_HiFi/HG03456/m64039_220111_082237/JAX_HiFi_HG03456_m64039_220111_082237.fastq.gz	2
HG03456	hifi	JAX_HiFi_HG03456_m64119_211226_162136.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	11.3	20220831_JAX_HiFi/HG03456/m64119_211226_162136/JAX_HiFi_HG03456_m64119_211226_162136.fastq.gz	2
HG03456	hifi	JAX_HiFi_HG03456_m64119_211226_162136.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	5.5	20220831_JAX_HiFi/HG03456/m64119_211226_162136/JAX_HiFi_HG03456_m64119_211226_162136.fastq.gz	2
HG03456	hifi	JAX_HiFi_HG03456_m64119_211226_162136.fastq.gz	length_N50_grt_0bp	14818.0	20220831_JAX_HiFi/HG03456/m64119_211226_162136/JAX_HiFi_HG03456_m64119_211226_162136.fastq.gz	2
HG03456	hifi	JAX_HiFi_HG03456_m64119_211226_162136.fastq.gz	total_length_grt_0bp	33998123088.0	20220831_JAX_HiFi/HG03456/m64119_211226_162136/JAX_HiFi_HG03456_m64119_211226_162136.fastq.gz	2
HG03456	hifi	JAX_HiFi_HG03456_m64119_211226_162136.fastq.gz	total_length_grt_15kbp	16390689741.0	20220831_JAX_HiFi/HG03456/m64119_211226_162136/JAX_HiFi_HG03456_m64119_211226_162136.fastq.gz	2
HG03456	hifi	JAX_HiFi_HG03456_m64119_211226_162136.fastq.gz	total_num_grt_0bp	2330999.0	20220831_JAX_HiFi/HG03456/m64119_211226_162136/JAX_HiFi_HG03456_m64119_211226_162136.fastq.gz	2
HG03456	hifi	JAX_HiFi_HG03456_m64119_211226_162136.fastq.gz	total_num_grt_15kbp	891102.0	20220831_JAX_HiFi/HG03456/m64119_211226_162136/JAX_HiFi_HG03456_m64119_211226_162136.fastq.gz	2
HG03456	hifi	JAX_HiFi_HG03456_m64119_220107_181428.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	13.3	20220831_JAX_HiFi/HG03456/m64119_220107_181428/JAX_HiFi_HG03456_m64119_220107_181428.fastq.gz	2
HG03456	hifi	JAX_HiFi_HG03456_m64119_220107_181428.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	6.6	20220831_JAX_HiFi/HG03456/m64119_220107_181428/JAX_HiFi_HG03456_m64119_220107_181428.fastq.gz	2
HG03456	hifi	JAX_HiFi_HG03456_m64119_220107_181428.fastq.gz	length_N50_grt_0bp	14993.0	20220831_JAX_HiFi/HG03456/m64119_220107_181428/JAX_HiFi_HG03456_m64119_220107_181428.fastq.gz	2
HG03456	hifi	JAX_HiFi_HG03456_m64119_220107_181428.fastq.gz	total_length_grt_0bp	39850430169.0	20220831_JAX_HiFi/HG03456/m64119_220107_181428/JAX_HiFi_HG03456_m64119_220107_181428.fastq.gz	2
HG03456	hifi	JAX_HiFi_HG03456_m64119_220107_181428.fastq.gz	total_length_grt_15kbp	19894371188.0	20220831_JAX_HiFi/HG03456/m64119_220107_181428/JAX_HiFi_HG03456_m64119_220107_181428.fastq.gz	2
HG03456	hifi	JAX_HiFi_HG03456_m64119_220107_181428.fastq.gz	total_num_grt_0bp	2703988.0	20220831_JAX_HiFi/HG03456/m64119_220107_181428/JAX_HiFi_HG03456_m64119_220107_181428.fastq.gz	2
HG03456	hifi	JAX_HiFi_HG03456_m64119_220107_181428.fastq.gz	total_num_grt_15kbp	1079039.0	20220831_JAX_HiFi/HG03456/m64119_220107_181428/JAX_HiFi_HG03456_m64119_220107_181428.fastq.gz	2
HG03456	hifi	all	cov_xfold_grt_0bp_at_3Gbp	38.1	full_dataset	2
HG03456	hifi	all	cov_xfold_grt_15kbp_at_3Gbp	18.5	full_dataset	2
HG03456	hifi	all	length_N50_grt_0bp	14848.0	full_dataset	2
HG03456	hifi	all	total_length_grt_0bp	114198872576.0	full_dataset	2
HG03456	hifi	all	total_length_grt_15kbp	55401767271.0	full_dataset	2
HG03456	hifi	all	total_num_grt_0bp	7818055.0	full_dataset	2
HG03456	hifi	all	total_num_grt_15kbp	3010837.0	full_dataset	2
HG03456	ont	20220315_220308_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	17.9	20211013_ONT_Rebasecalled/HG03456/20220315_220308_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20220315_220308_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	12.1	20211013_ONT_Rebasecalled/HG03456/20220315_220308_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20220315_220308_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	150540.0	20211013_ONT_Rebasecalled/HG03456/20220315_220308_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20220315_220308_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	204789.0	20211013_ONT_Rebasecalled/HG03456/20220315_220308_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20220315_220308_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	53635820642.0	20211013_ONT_Rebasecalled/HG03456/20220315_220308_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20220315_220308_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	36328048095.0	20211013_ONT_Rebasecalled/HG03456/20220315_220308_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20220315_220308_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	967279.0	20211013_ONT_Rebasecalled/HG03456/20220315_220308_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20220315_220308_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	189521.0	20211013_ONT_Rebasecalled/HG03456/20220315_220308_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20220405_220329_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	18.5	20211013_ONT_Rebasecalled/HG03456/20220405_220329_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20220405_220329_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	12.5	20211013_ONT_Rebasecalled/HG03456/20220405_220329_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20220405_220329_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	149737.0	20211013_ONT_Rebasecalled/HG03456/20220405_220329_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20220405_220329_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	204528.0	20211013_ONT_Rebasecalled/HG03456/20220405_220329_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20220405_220329_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	55554696120.0	20211013_ONT_Rebasecalled/HG03456/20220405_220329_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20220405_220329_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	37540301045.0	20211013_ONT_Rebasecalled/HG03456/20220405_220329_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20220405_220329_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	1027847.0	20211013_ONT_Rebasecalled/HG03456/20220405_220329_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20220405_220329_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	195876.0	20211013_ONT_Rebasecalled/HG03456/20220405_220329_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20230428_230425_23-lee-007_PCA100115_3F-run2_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	10.9	20211013_ONT_Rebasecalled/HG03456/20230428_230425_23-lee-007_PCA100115_3F-run2_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20230428_230425_23-lee-007_PCA100115_3F-run2_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	6.2	20211013_ONT_Rebasecalled/HG03456/20230428_230425_23-lee-007_PCA100115_3F-run2_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20230428_230425_23-lee-007_PCA100115_3F-run2_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	115850.0	20211013_ONT_Rebasecalled/HG03456/20230428_230425_23-lee-007_PCA100115_3F-run2_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20230428_230425_23-lee-007_PCA100115_3F-run2_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	175210.0	20211013_ONT_Rebasecalled/HG03456/20230428_230425_23-lee-007_PCA100115_3F-run2_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20230428_230425_23-lee-007_PCA100115_3F-run2_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	32602702018.0	20211013_ONT_Rebasecalled/HG03456/20230428_230425_23-lee-007_PCA100115_3F-run2_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20230428_230425_23-lee-007_PCA100115_3F-run2_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	18613808986.0	20211013_ONT_Rebasecalled/HG03456/20230428_230425_23-lee-007_PCA100115_3F-run2_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20230428_230425_23-lee-007_PCA100115_3F-run2_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	868748.0	20211013_ONT_Rebasecalled/HG03456/20230428_230425_23-lee-007_PCA100115_3F-run2_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20230428_230425_23-lee-007_PCA100115_3F-run2_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	108993.0	20211013_ONT_Rebasecalled/HG03456/20230428_230425_23-lee-007_PCA100115_3F-run2_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20230505_230426_23-lee-007_PCA100115_3F-run4_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	14.0	20211013_ONT_Rebasecalled/HG03456/20230505_230426_23-lee-007_PCA100115_3F-run4_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20230505_230426_23-lee-007_PCA100115_3F-run4_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	7.8	20211013_ONT_Rebasecalled/HG03456/20230505_230426_23-lee-007_PCA100115_3F-run4_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20230505_230426_23-lee-007_PCA100115_3F-run4_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	111898.0	20211013_ONT_Rebasecalled/HG03456/20230505_230426_23-lee-007_PCA100115_3F-run4_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20230505_230426_23-lee-007_PCA100115_3F-run4_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	172455.0	20211013_ONT_Rebasecalled/HG03456/20230505_230426_23-lee-007_PCA100115_3F-run4_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20230505_230426_23-lee-007_PCA100115_3F-run4_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	42043771080.0	20211013_ONT_Rebasecalled/HG03456/20230505_230426_23-lee-007_PCA100115_3F-run4_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20230505_230426_23-lee-007_PCA100115_3F-run4_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	23275987249.0	20211013_ONT_Rebasecalled/HG03456/20230505_230426_23-lee-007_PCA100115_3F-run4_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20230505_230426_23-lee-007_PCA100115_3F-run4_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	1130729.0	20211013_ONT_Rebasecalled/HG03456/20230505_230426_23-lee-007_PCA100115_3F-run4_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	20230505_230426_23-lee-007_PCA100115_3F-run4_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	137751.0	20211013_ONT_Rebasecalled/HG03456/20230505_230426_23-lee-007_PCA100115_3F-run4_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03456	ont	all	cov_xfold_grt_0bp_at_3Gbp	61.3	full_dataset	2
HG03456	ont	all	cov_xfold_grt_100kbp_at_3Gbp	38.6	full_dataset	2
HG03456	ont	all	length_N50_grt_0bp	133427.0	full_dataset	2
HG03456	ont	all	length_N50_grt_100kbp	192102.0	full_dataset	2
HG03456	ont	all	total_length_grt_0bp	183836989860.0	full_dataset	2
HG03456	ont	all	total_length_grt_100kbp	115758145375.0	full_dataset	2
HG03456	ont	all	total_num_grt_0bp	3994603.0	full_dataset	2
HG03456	ont	all	total_num_grt_100kbp	632141.0	full_dataset	2
HG03732	hifi	JAX_HiFi_HG03732_m64039_220307_165844.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	10.5	20220831_JAX_HiFi/HG03732/m64039_220307_165844/JAX_HiFi_HG03732_m64039_220307_165844.fastq.gz	2
HG03732	hifi	JAX_HiFi_HG03732_m64039_220307_165844.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	4.3	20220831_JAX_HiFi/HG03732/m64039_220307_165844/JAX_HiFi_HG03732_m64039_220307_165844.fastq.gz	2
HG03732	hifi	JAX_HiFi_HG03732_m64039_220307_165844.fastq.gz	length_N50_grt_0bp	13926.0	20220831_JAX_HiFi/HG03732/m64039_220307_165844/JAX_HiFi_HG03732_m64039_220307_165844.fastq.gz	2
HG03732	hifi	JAX_HiFi_HG03732_m64039_220307_165844.fastq.gz	total_length_grt_0bp	31618690581.0	20220831_JAX_HiFi/HG03732/m64039_220307_165844/JAX_HiFi_HG03732_m64039_220307_165844.fastq.gz	2
HG03732	hifi	JAX_HiFi_HG03732_m64039_220307_165844.fastq.gz	total_length_grt_15kbp	12761477413.0	20220831_JAX_HiFi/HG03732/m64039_220307_165844/JAX_HiFi_HG03732_m64039_220307_165844.fastq.gz	2
HG03732	hifi	JAX_HiFi_HG03732_m64039_220307_165844.fastq.gz	total_num_grt_0bp	2316741.0	20220831_JAX_HiFi/HG03732/m64039_220307_165844/JAX_HiFi_HG03732_m64039_220307_165844.fastq.gz	2
HG03732	hifi	JAX_HiFi_HG03732_m64039_220307_165844.fastq.gz	total_num_grt_15kbp	690901.0	20220831_JAX_HiFi/HG03732/m64039_220307_165844/JAX_HiFi_HG03732_m64039_220307_165844.fastq.gz	2
HG03732	hifi	JAX_HiFi_HG03732_m64039_220309_035544.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	11.0	20220831_JAX_HiFi/HG03732/m64039_220309_035544/JAX_HiFi_HG03732_m64039_220309_035544.fastq.gz	2
HG03732	hifi	JAX_HiFi_HG03732_m64039_220309_035544.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	4.9	20220831_JAX_HiFi/HG03732/m64039_220309_035544/JAX_HiFi_HG03732_m64039_220309_035544.fastq.gz	2
HG03732	hifi	JAX_HiFi_HG03732_m64039_220309_035544.fastq.gz	length_N50_grt_0bp	14437.0	20220831_JAX_HiFi/HG03732/m64039_220309_035544/JAX_HiFi_HG03732_m64039_220309_035544.fastq.gz	2
HG03732	hifi	JAX_HiFi_HG03732_m64039_220309_035544.fastq.gz	total_length_grt_0bp	33027941831.0	20220831_JAX_HiFi/HG03732/m64039_220309_035544/JAX_HiFi_HG03732_m64039_220309_035544.fastq.gz	2
HG03732	hifi	JAX_HiFi_HG03732_m64039_220309_035544.fastq.gz	total_length_grt_15kbp	14749582314.0	20220831_JAX_HiFi/HG03732/m64039_220309_035544/JAX_HiFi_HG03732_m64039_220309_035544.fastq.gz	2
HG03732	hifi	JAX_HiFi_HG03732_m64039_220309_035544.fastq.gz	total_num_grt_0bp	2299242.0	20220831_JAX_HiFi/HG03732/m64039_220309_035544/JAX_HiFi_HG03732_m64039_220309_035544.fastq.gz	2
HG03732	hifi	JAX_HiFi_HG03732_m64039_220309_035544.fastq.gz	total_num_grt_15kbp	798080.0	20220831_JAX_HiFi/HG03732/m64039_220309_035544/JAX_HiFi_HG03732_m64039_220309_035544.fastq.gz	2
HG03732	hifi	JAX_HiFi_HG03732_m64119_220228_203256.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	11.5	20220831_JAX_HiFi/HG03732/m64119_220228_203256/JAX_HiFi_HG03732_m64119_220228_203256.fastq.gz	2
HG03732	hifi	JAX_HiFi_HG03732_m64119_220228_203256.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	4.6	20220831_JAX_HiFi/HG03732/m64119_220228_203256/JAX_HiFi_HG03732_m64119_220228_203256.fastq.gz	2
HG03732	hifi	JAX_HiFi_HG03732_m64119_220228_203256.fastq.gz	length_N50_grt_0bp	13884.0	20220831_JAX_HiFi/HG03732/m64119_220228_203256/JAX_HiFi_HG03732_m64119_220228_203256.fastq.gz	2
HG03732	hifi	JAX_HiFi_HG03732_m64119_220228_203256.fastq.gz	total_length_grt_0bp	34571378373.0	20220831_JAX_HiFi/HG03732/m64119_220228_203256/JAX_HiFi_HG03732_m64119_220228_203256.fastq.gz	2
HG03732	hifi	JAX_HiFi_HG03732_m64119_220228_203256.fastq.gz	total_length_grt_15kbp	13793571012.0	20220831_JAX_HiFi/HG03732/m64119_220228_203256/JAX_HiFi_HG03732_m64119_220228_203256.fastq.gz	2
HG03732	hifi	JAX_HiFi_HG03732_m64119_220228_203256.fastq.gz	total_num_grt_0bp	2540311.0	20220831_JAX_HiFi/HG03732/m64119_220228_203256/JAX_HiFi_HG03732_m64119_220228_203256.fastq.gz	2
HG03732	hifi	JAX_HiFi_HG03732_m64119_220228_203256.fastq.gz	total_num_grt_15kbp	747722.0	20220831_JAX_HiFi/HG03732/m64119_220228_203256/JAX_HiFi_HG03732_m64119_220228_203256.fastq.gz	2
HG03732	hifi	all	cov_xfold_grt_0bp_at_3Gbp	33.1	full_dataset	2
HG03732	hifi	all	cov_xfold_grt_15kbp_at_3Gbp	13.8	full_dataset	2
HG03732	hifi	all	length_N50_grt_0bp	14088.0	full_dataset	2
HG03732	hifi	all	total_length_grt_0bp	99218010785.0	full_dataset	2
HG03732	hifi	all	total_length_grt_15kbp	41304630739.0	full_dataset	2
HG03732	hifi	all	total_num_grt_0bp	7156294.0	full_dataset	2
HG03732	hifi	all	total_num_grt_15kbp	2236703.0	full_dataset	2
HG03732	ont	20220425_220420_21-lee-006_PC24B149_3E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	16.6	20211013_ONT_Rebasecalled/HG03732/20220425_220420_21-lee-006_PC24B149_3E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03732	ont	20220425_220420_21-lee-006_PC24B149_3E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	10.4	20211013_ONT_Rebasecalled/HG03732/20220425_220420_21-lee-006_PC24B149_3E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03732	ont	20220425_220420_21-lee-006_PC24B149_3E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	131280.0	20211013_ONT_Rebasecalled/HG03732/20220425_220420_21-lee-006_PC24B149_3E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03732	ont	20220425_220420_21-lee-006_PC24B149_3E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	186936.0	20211013_ONT_Rebasecalled/HG03732/20220425_220420_21-lee-006_PC24B149_3E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03732	ont	20220425_220420_21-lee-006_PC24B149_3E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	49941453936.0	20211013_ONT_Rebasecalled/HG03732/20220425_220420_21-lee-006_PC24B149_3E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03732	ont	20220425_220420_21-lee-006_PC24B149_3E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	31287996572.0	20211013_ONT_Rebasecalled/HG03732/20220425_220420_21-lee-006_PC24B149_3E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03732	ont	20220425_220420_21-lee-006_PC24B149_3E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	795751.0	20211013_ONT_Rebasecalled/HG03732/20220425_220420_21-lee-006_PC24B149_3E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
HG03732	ont	20220425_220420_21-lee-006_PC24B149_3E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	174278.0	20211013_ONT_Rebasecalled/HG03732/20220425_220420_21-lee-006_PC24B149_3E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2
