# 20240201T1231
# SOURCE PREFIX PATHS
# IGSR:HGSVC2: 'ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC2'
# IGSR:HGSVC3: 'ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3'
# AWS:HPRC: 's3-us-west-2.amazonaws.com/human-pangenomics/index.html?prefix='
# TMP:HHU:GLOBUS:UUID:5f441149-3339-4c4b-be1b-64c87d62a1e2
# Total HGSVC3 samples: 65
# Verkko batch 1: 38 samples
# Verkko batch 2: 15 samples
# Verkko batch 3: 12 samples
SIN	hgsvc_sample_number	sample	phase	verkko_assembly_batch	population	supergroup	family	member	sex	is_child	datatype	filename	remote_path	accession	igsr_folder_exists	igsr_file_exists	cov_xfold_grt_0bp_at_3Gbp	total_length_grt_0bp	total_num_grt_0bp	length_N50_grt_0bp	length_auN_grt_0bp	cov_xfold_grt_100kbp_at_3Gbp	total_num_grt_100kbp	length_N50_grt_100kbp	length_auN_grt_100kbp	total_num_grt_1Mbp
SIN:20509	31	NA20509	Yr1,Yr3	2	TSI	EUR	single	single	male	False	hifi	JAX_HiFi_NA20509_m64039_220301_041619.fastq.gz	IGSR:HGSVC3:/working/20220831_JAX_HiFi/NA20509	PRJEB58376	yes	no	10.0	30140261596	1976442	15311	16244	0.0	0	0	0	0
SIN:20509	31	NA20509	Yr1,Yr3	2	TSI	EUR	single	single	male	False	hifi	JAX_HiFi_NA20509_m64039_220219_181334.fastq.gz	IGSR:HGSVC3:/working/20220831_JAX_HiFi/NA20509	PRJEB58376	yes	no	5.2	15663733252	971694	16203	17150	0.0	0	0	0	0
SIN:20509	31	NA20509	Yr1,Yr3	2	TSI	EUR	single	single	male	False	ont	all	unknown	unknown	no	no	55.4	166180311938	3022846	125739	145202	34.0	587980	178687	201522	3
SIN:20509	31	NA20509	Yr1,Yr3	2	TSI	EUR	single	single	male	False	ont	20230522_230516_23-lee-007_PCA100115_3D-run7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/NA20509	PRJEB58376	yes	yes	25.7	77063037216	1434050	115033	130241	14.8	272519	165350	184018	0
SIN:20509	31	NA20509	Yr1,Yr3	2	TSI	EUR	single	single	male	False	ont	20220419_220412_21lee-006_PC24B149_1D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/NA20509	PRJEB58376	yes	yes	14.1	42251699376	820090	129043	150885	8.6	143979	188178	212216	0
SIN:20509	31	NA20509	Yr1,Yr3	2	TSI	EUR	single	single	male	False	ont	20220412_220407_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/NA20509	PRJEB58376	yes	yes	0.5	1525342783	27167	139110	162430	0.3	5476	191907	218579	1
SIN:20509	31	NA20509	Yr1,Yr3	2	TSI	EUR	single	single	male	False	ont	20220408_220405_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/NA20509	PRJEB58376	yes	yes	15.1	45340232563	741539	145309	164754	10.2	166006	194095	217282	2
SIN:20509	31	NA20509	Yr1,Yr3	2	TSI	EUR	single	single	male	False	strandseq	unknown	IGSR:HGSVC2:/working/20200120_Strandseq/fastq/GM20509B	PRJEB39750	yes	unknown	0.0	0	0	0	0	0.0	0	0	0	0
SIN:00096	32	HG00096	Yr1,Yr3	3	GBR	EUR	single	single	male	False	hifi	all	unknown	unknown	no	no	37.6	112712750273	7532952	15152	16117	0.0	0	0	0	0
SIN:00096	32	HG00096	Yr1,Yr3	3	GBR	EUR	single	single	male	False	hifi	JAX_HiFi_HG00096_m64119_220224_171953.fastq.gz	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG00096	PRJEB58376	yes	no	12.2	36691941794	2439282	15250	16185	0.0	0	0	0	0
SIN:00096	32	HG00096	Yr1,Yr3	3	GBR	EUR	single	single	male	False	hifi	JAX_HiFi_HG00096_m64039_220218_071556.fastq.gz	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG00096	PRJEB58376	yes	no	12.9	38574528774	2582500	15125	16105	0.0	0	0	0	0
SIN:00096	32	HG00096	Yr1,Yr3	3	GBR	EUR	single	single	male	False	hifi	JAX_HiFi_HG00096_m64039_220211_040031.fastq.gz	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG00096	PRJEB58376	yes	no	12.5	37446279705	2511170	15083	16063	0.0	0	0	0	0
SIN:00096	32	HG00096	Yr1,Yr3	3	GBR	EUR	single	single	male	False	ont	all	unknown	unknown	no	no	51.5	154530661129	3154582	131961	156340	31.9	518290	194233	220062	4
SIN:00096	32	HG00096	Yr1,Yr3	3	GBR	EUR	single	single	male	False	ont	20230418_230412_23-lee-007_PC24B149_2C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG00096	PRJEB58376	yes	yes	26.6	79792134982	1967312	118060	143382	15.2	255103	185547	212373	3
SIN:00096	32	HG00096	Yr1,Yr3	3	GBR	EUR	single	single	male	False	ont	20220412_220407_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG00096	PRJEB58376	yes	yes	1.6	4656100916	76770	145967	167636	1.0	16571	200736	223433	0
SIN:00096	32	HG00096	Yr1,Yr3	3	GBR	EUR	single	single	male	False	ont	20220408_220405_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG00096	PRJEB58376	yes	yes	10.8	32324937975	441434	168748	187182	7.9	120719	211874	234427	1
SIN:00096	32	HG00096	Yr1,Yr3	3	GBR	EUR	single	single	male	False	ont	20220405_220329_21-lee-006_PC24B149_3D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG00096	PRJEB58376	yes	yes	12.6	37757487256	669066	130681	155925	7.7	125897	193549	220021	0
SIN:00096	32	HG00096	Yr1,Yr3	3	GBR	EUR	single	single	male	False	strandseq	unknown	IGSR:HGSVC2:/working/20200120_Strandseq/fastq/HG00096	PRJEB39750	yes	unknown	0.0	0	0	0	0	0.0	0	0	0	0
SIN:01596	33	HG01596	Yr1,Yr3	2	KHV	EAS	single	single	male	False	hifi	all	unknown	unknown	no	no	39.5	118385532136	7804722	15330	16333	0.0	0	0	0	0
SIN:01596	33	HG01596	Yr1,Yr3	2	KHV	EAS	single	single	male	False	hifi	JAX_HiFi_HG01596_m64119_220214_210708.fastq.gz	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG01596	PRJEB58376	yes	no	13.5	40373164603	2649380	15414	16421	0.0	0	0	0	0
SIN:01596	33	HG01596	Yr1,Yr3	2	KHV	EAS	single	single	male	False	hifi	JAX_HiFi_HG01596_m64119_220209_052029.fastq.gz	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG01596	PRJEB58376	yes	no	13.4	40235755511	2662076	15259	16265	0.0	0	0	0	0
SIN:01596	33	HG01596	Yr1,Yr3	2	KHV	EAS	single	single	male	False	hifi	JAX_HiFi_HG01596_m64039_220216_202046.fastq.gz	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG01596	PRJEB58376	yes	no	12.6	37776612022	2493266	15317	16311	0.0	0	0	0	0
SIN:01596	33	HG01596	Yr1,Yr3	2	KHV	EAS	single	single	male	False	ont	all	unknown	unknown	no	no	51.1	153226239890	2578520	129418	155104	31.8	530379	186610	215011	6
SIN:01596	33	HG01596	Yr1,Yr3	2	KHV	EAS	single	single	male	False	ont	20230522_230516_23-lee-007_PCA100115_3B-run6_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG01596	PRJEB58376	yes	yes	24.4	73095269594	1355076	115674	137824	14.0	248670	172113	197507	2
SIN:01596	33	HG01596	Yr1,Yr3	2	KHV	EAS	single	single	male	False	ont	20220518_220512_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG01596	PRJEB58376	yes	yes	2.3	6858185735	132900	118665	141111	1.3	22753	179733	204327	0
SIN:01596	33	HG01596	Yr1,Yr3	2	KHV	EAS	single	single	male	False	ont	20220515_220510_21-lee-006_PC24B149_2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG01596	PRJEB58376	yes	yes	9.8	29532877386	434801	150548	175360	6.7	105801	202759	230514	0
SIN:01596	33	HG01596	Yr1,Yr3	2	KHV	EAS	single	single	male	False	ont	20220511_220506_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG01596	PRJEB58376	yes	yes	2.1	6349146233	94783	133191	156383	1.3	22332	188545	214056	0
SIN:01596	33	HG01596	Yr1,Yr3	2	KHV	EAS	single	single	male	False	ont	20220510_220504_21-lee-006_PC24B149-2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG01596	PRJEB58376	yes	yes	12.5	37390760942	560960	148680	175234	8.4	130823	203981	233670	4
SIN:01596	33	HG01596	Yr1,Yr3	2	KHV	EAS	single	single	male	False	strandseq	unknown	IGSR:HGSVC2:/working/20200120_Strandseq/fastq/HG01596	PRJEB39750	yes	unknown	0.0	0	0	0	0	0.0	0	0	0	0
SIN:24385	34	NA24385	Yr1_Extension	2	ASK	EUR	3140	son	male	True	hifi	all	unknown	unknown	no	no	118.1	354257231924	20269002	18318	18582	0.0	0	0	0	0
SIN:24385	34	NA24385	Yr1_Extension	2	ASK	EUR	3140	son	male	True	hifi	NA24385_m64076_210310_104300.hifi_reads.fastq.gz	TMP:HHU:GLOBUS:/temp_data_sharing	PRJNA731524	no	no	9.8	29407209333	1564793	19280	19903	0.0	0	0	0	0
SIN:24385	34	NA24385	Yr1_Extension	2	ASK	EUR	3140	son	male	True	hifi	NA24385_m64076_210309_014547.hifi_reads.fastq.gz	TMP:HHU:GLOBUS:/temp_data_sharing	PRJNA731524	no	no	8.5	25429174576	1482472	18021	18506	0.0	0	0	0	0
SIN:24385	34	NA24385	Yr1_Extension	2	ASK	EUR	3140	son	male	True	hifi	NA24385_m64076_201016_191536.Q20.fastq.gz	TMP:HHU:GLOBUS:/temp_data_sharing	PRJNA731524	no	no	6.4	19201161177	913451	20444	21628	0.0	0	0	0	0
SIN:24385	34	NA24385	Yr1_Extension	2	ASK	EUR	3140	son	male	True	hifi	NA24385_m64076_201013_225902.Q20.fastq.gz	TMP:HHU:GLOBUS:/temp_data_sharing	PRJNA731524	no	no	5.8	17328670239	849857	20054	20807	0.0	0	0	0	0
SIN:24385	34	NA24385	Yr1_Extension	2	ASK	EUR	3140	son	male	True	hifi	NA24385_m64015e_210224_100310.hifi_reads.fastq.gz	TMP:HHU:GLOBUS:/temp_data_sharing	PRJNA813010	no	no	10.9	32574729490	1713103	19354	20035	0.0	0	0	0	0
SIN:24385	34	NA24385	Yr1_Extension	2	ASK	EUR	3140	son	male	True	hifi	NA24385_m64015e_210223_010616.hifi_reads.fastq.gz	TMP:HHU:GLOBUS:/temp_data_sharing	PRJNA813010	no	no	11.4	34054840689	1807309	19167	19879	0.0	0	0	0	0
SIN:24385	34	NA24385	Yr1_Extension	2	ASK	EUR	3140	son	male	True	hifi	NA24385_m64014_210227_165255.hifi_reads.fastq.gz	TMP:HHU:GLOBUS:/temp_data_sharing	PRJNA813010	no	no	10.8	32350175787	1690729	19605	20384	0.0	0	0	0	0
SIN:24385	34	NA24385	Yr1_Extension	2	ASK	EUR	3140	son	male	True	hifi	NA24385_m64012_190921_234837.Q20.fastq.gz	TMP:HHU:GLOBUS:/temp_data_sharing	PRJNA586863	no	no	10.0	29892713579	2325069	12882	12969	0.0	0	0	0	0
SIN:24385	34	NA24385	Yr1_Extension	2	ASK	EUR	3140	son	male	True	hifi	NA24385_m64012_190920_173625.Q20.fastq.gz	TMP:HHU:GLOBUS:/temp_data_sharing	PRJNA586863	no	no	9.8	29371345927	2285285	12879	12966	0.0	0	0	0	0
SIN:24385	34	NA24385	Yr1_Extension	2	ASK	EUR	3140	son	male	True	hifi	NA24385_m64011_190901_095311.Q20.fastq.gz	TMP:HHU:GLOBUS:/temp_data_sharing	PRJNA586863	no	no	8.3	24966981770	1350541	18553	18741	0.0	0	0	0	0
SIN:24385	34	NA24385	Yr1_Extension	2	ASK	EUR	3140	son	male	True	hifi	NA24385_m64011_190830_220126.Q20.fastq.gz	TMP:HHU:GLOBUS:/temp_data_sharing	PRJNA586863	no	no	8.8	26318110120	1423276	18563	18749	0.0	0	0	0	0
SIN:24385	34	NA24385	Yr1_Extension	2	ASK	EUR	3140	son	male	True	hifi	NA24385_m64004_210224_230828.hifi_reads.fastq.gz	TMP:HHU:GLOBUS:/temp_data_sharing	PRJNA813010	no	no	10.2	30523375739	1624168	19303	19945	0.0	0	0	0	0
SIN:24385	34	NA24385	Yr1_Extension	2	ASK	EUR	3140	son	male	True	hifi	NA24385_m54329U_201103_231616.Q20.fastq.gz	TMP:HHU:GLOBUS:/temp_data_sharing	PRJNA731524	no	no	7.6	22838743498	1238949	18478	18540	0.0	0	0	0	0
SIN:24385	34	NA24385	Yr1_Extension	2	ASK	EUR	3140	son	male	True	ont	all	unknown	unknown	no	no	194.0	582097753420	13906485	80417	93418	72.8	1524493	140645	158729	95
SIN:24385	34	NA24385	Yr1_Extension	2	ASK	EUR	3140	son	male	True	ont	03_08_22_R941_HG002_6_Guppy_6.0.6_prom_sup.fastq.gz	TMP:HHU:GLOBUS:/temp_data_sharing	unknown	no	no	36.5	109634857137	2664082	78524	90803	13.2	278704	138694	156094	18
SIN:24385	34	NA24385	Yr1_Extension	2	ASK	EUR	3140	son	male	True	ont	03_08_22_R941_HG002_5_Guppy_6.0.6_prom_sup.fastq.gz	TMP:HHU:GLOBUS:/temp_data_sharing	unknown	no	no	34.9	104599772407	2448097	79197	91019	12.7	269307	138497	154805	14
SIN:24385	34	NA24385	Yr1_Extension	2	ASK	EUR	3140	son	male	True	ont	03_08_22_R941_HG002_4_Guppy_6.0.6_prom_sup.fastq.gz	TMP:HHU:GLOBUS:/temp_data_sharing	unknown	no	no	40.2	120675849866	2736989	81130	92731	15.1	320767	138934	155022	14
SIN:24385	34	NA24385	Yr1_Extension	2	ASK	EUR	3140	son	male	True	ont	03_08_22_R941_HG002_3_Guppy_6.0.6_prom_sup.fastq.gz	TMP:HHU:GLOBUS:/temp_data_sharing	unknown	no	no	23.4	70291031955	1607569	84597	99148	9.5	194662	143566	164529	16
SIN:24385	34	NA24385	Yr1_Extension	2	ASK	EUR	3140	son	male	True	ont	03_08_22_R941_HG002_2_Guppy_6.0.6_prom_sup.fastq.gz	TMP:HHU:GLOBUS:/temp_data_sharing	unknown	no	no	21.4	64223357195	1715740	74821	89104	7.4	153934	140812	159869	13
SIN:24385	34	NA24385	Yr1_Extension	2	ASK	EUR	3140	son	male	True	ont	03_08_22_R941_HG002_1_Guppy_6.0.6_prom_sup.fastq.gz	TMP:HHU:GLOBUS:/temp_data_sharing	unknown	no	no	37.6	112672884860	2734008	83512	97807	15.0	307119	144386	163868	20
SIN:24385	34	NA24385	Yr1_Extension	2	ASK	EUR	3140	son	male	True	strandseq	unknown	unknown	unknown	unknown	unknown	0.0	0	0	0	0	0.0	0	0	0	0
SIN:02818	36	HG02818	Yr1_Extension	1	GWD	AFR	GB66	daughter	female	True	hifi	m64043_200316_214923.ccs.fastq.gz	AWS:HPRC:working/HPRC_PLUS/HG02818/raw_data/PacBio_HiFi	PRJNA339722	no	no	8.9	26738804917	1584353	16846	17242	0.0	0	0	0	0
SIN:02818	36	HG02818	Yr1_Extension	1	GWD	AFR	GB66	daughter	female	True	hifi	m64043_200207_235213.ccs.fastq.gz	AWS:HPRC:working/HPRC_PLUS/HG02818/raw_data/PacBio_HiFi	PRJNA339722	no	no	2.6	7711992371	444674	17074	17825	0.0	0	0	0	0
SIN:02818	36	HG02818	Yr1_Extension	1	GWD	AFR	GB66	daughter	female	True	hifi	m64043_200206_173947.ccs.fastq.gz	AWS:HPRC:working/HPRC_PLUS/HG02818/raw_data/PacBio_HiFi	PRJNA339722	no	no	2.3	7031229261	403216	17161	17931	0.0	0	0	0	0
SIN:02818	36	HG02818	Yr1_Extension	1	GWD	AFR	GB66	daughter	female	True	hifi	all	unknown	unknown	no	no	38.0	114109314805	6904855	16750	17013	0.0	0	0	0	0
SIN:02818	36	HG02818	Yr1_Extension	1	GWD	AFR	GB66	daughter	female	True	hifi	HG02818_m64043_200318_040100.SRR14611216.lib4.fastq.gz	AWS:HPRC:working/HPRC_PLUS/HG02818/raw_data/PacBio_HiFi	PRJNA731524	no	no	5.0	14984547705	846699	17776	18012	0.0	0	0	0	0
SIN:02818	36	HG02818	Yr1_Extension	1	GWD	AFR	GB66	daughter	female	True	hifi	HG02818_m64043_200315_071057.SRR14611217.lib3.fastq.gz	AWS:HPRC:working/HPRC_PLUS/HG02818/raw_data/PacBio_HiFi	PRJNA731524	no	no	8.2	24614236086	1673498	14638	15242	0.0	0	0	0	0
SIN:02818	36	HG02818	Yr1_Extension	1	GWD	AFR	GB66	daughter	female	True	hifi	HG02818_m64043_200314_004623.SRR14611218.lib2.fastq.gz	AWS:HPRC:working/HPRC_PLUS/HG02818/raw_data/PacBio_HiFi	PRJNA731524	no	no	8.5	25473502630	1516910	16770	17155	0.0	0	0	0	0
SIN:02818	36	HG02818	Yr1_Extension	1	GWD	AFR	GB66	daughter	female	True	hifi	HG02818_m64043_200209_061852.SRR14611219.lib1.fastq.gz	AWS:HPRC:working/HPRC_PLUS/HG02818/raw_data/PacBio_HiFi	PRJNA731524	no	no	2.5	7555001835	435505	17070	17836	0.0	0	0	0	0
SIN:02818	36	HG02818	Yr1_Extension	1	GWD	AFR	GB66	daughter	female	True	ont	all	unknown	unknown	no	no	64.5	193400002250	7733004	106566	140146	33.9	568255	184274	222900	309
SIN:02818	36	HG02818	Yr1_Extension	1	GWD	AFR	GB66	daughter	female	True	ont	HG02818_20211110_UL_eee-prom1-2A-PAI18607_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG02818	unknown	yes	yes	7.3	22007068734	507611	154111	190385	4.9	73527	216092	258084	70
SIN:02818	36	HG02818	Yr1_Extension	1	GWD	AFR	GB66	daughter	female	True	ont	HG02818_20211109_UL_eee-prom1-1D-PAI18279_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG02818	unknown	yes	yes	8.4	25077964736	697387	119761	158451	4.8	79772	187047	235805	95
SIN:02818	36	HG02818	Yr1_Extension	1	GWD	AFR	GB66	daughter	female	True	ont	HG02818_20211109_UL_eee-prom1-1C-PAI19866_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG02818	unknown	yes	yes	12.7	37951467329	1348717	91313	121610	5.8	103001	171230	207393	27
SIN:02818	36	HG02818	Yr1_Extension	1	GWD	AFR	GB66	daughter	female	True	ont	HG02818_20210908_UL_eee-prom1-2E-PAH61807_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG02818	unknown	yes	yes	15.6	46829154445	3880679	74551	113734	6.2	105229	181373	224221	57
SIN:02818	36	HG02818	Yr1_Extension	1	GWD	AFR	GB66	daughter	female	True	ont	HG02818_20210810_UL_eee-prom1-2C-PAH40179_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG02818	unknown	yes	yes	13.4	40141013786	565374	130670	149062	8.5	147853	179252	200178	2
SIN:02818	36	HG02818	Yr1_Extension	1	GWD	AFR	GB66	daughter	female	True	ont	HG02818_20210713_UL_eee-prom1-2B-PAH36289_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG02818	unknown	yes	yes	7.1	21393333220	733236	99145	140979	3.5	58873	184291	234139	58
SIN:02818	36	HG02818	Yr1_Extension	1	GWD	AFR	GB66	daughter	female	True	strandseq	unknown	IGSR:HGSVC2:/working/20200120_Strandseq/fastq/HG02818	unknown	yes	unknown	0.0	0	0	0	0	0.0	0	0	0	0
SIN:01352	39	HG01352	Yr2	1	CLM	AMR	CLM29	daughter	female	True	hifi	m64076_210321_010456.hifi_reads.fastq.gz	IGSR:HGSVC3:/working/20230512_HGSVC_EEE_HIFI/HG01352	unknown	yes	no	5.7	17011923293	891580	19848	20426	0.0	0	0	0	0
SIN:01352	39	HG01352	Yr2	1	CLM	AMR	CLM29	daughter	female	True	hifi	m54329U_210330_183359.hifi_reads.fastq.gz	IGSR:HGSVC3:/working/20210509_UW_HiFi/HG01352	unknown	yes	no	7.9	23755430479	1242842	19903	20490	0.0	0	0	0	0
SIN:01352	39	HG01352	Yr2	1	CLM	AMR	CLM29	daughter	female	True	hifi	m54329U_210320_235902.hifi_reads.fastq.gz	IGSR:HGSVC3:/working/20210509_UW_HiFi/HG01352	unknown	yes	no	4.2	12730908320	630988	21130	21550	0.0	0	0	0	0
SIN:01352	39	HG01352	Yr2	1	CLM	AMR	CLM29	daughter	female	True	hifi	m54329U_200826_013039.ccs.fastq.gz	IGSR:HGSVC3:/working/20210509_UW_HiFi/HG01352	unknown	yes	no	7.1	21212211819	1310081	16251	16330	0.0	0	0	0	0
SIN:01352	39	HG01352	Yr2	1	CLM	AMR	CLM29	daughter	female	True	hifi	m54329U_200824_191532.ccs.fastq.gz	IGSR:HGSVC3:/working/20210509_UW_HiFi/HG01352	unknown	yes	no	8.9	26574151881	1639743	16266	16345	0.0	0	0	0	0
SIN:01352	39	HG01352	Yr2	1	CLM	AMR	CLM29	daughter	female	True	hifi	m54329U_200819_192918.ccs.fastq.gz	IGSR:HGSVC3:/working/20210509_UW_HiFi/HG01352	unknown	yes	no	9.5	28357440737	1755417	16212	16293	0.0	0	0	0	0
SIN:01352	39	HG01352	Yr2	1	CLM	AMR	CLM29	daughter	female	True	hifi	all	unknown	unknown	no	no	43.2	129642066529	7470651	16935	18137	0.0	0	0	0	0
SIN:01352	39	HG01352	Yr2	1	CLM	AMR	CLM29	daughter	female	True	ont	all	unknown	unknown	no	no	65.8	197292816744	7399044	101925	140645	33.4	550751	187164	228920	81
SIN:01352	39	HG01352	Yr2	1	CLM	AMR	CLM29	daughter	female	True	ont	HG01352_20211102_UL_eee-prom1-1A-PAI18864_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG01352	unknown	yes	yes	19.7	59117667199	1514382	102121	131765	10.0	174917	174755	208115	19
SIN:01352	39	HG01352	Yr2	1	CLM	AMR	CLM29	daughter	female	True	ont	HG01352_20210928_UL_eee-prom1-3A-PAH79825_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG01352	unknown	yes	yes	5.2	15502354717	682192	70133	94449	1.8	33806	154865	183942	1
SIN:01352	39	HG01352	Yr2	1	CLM	AMR	CLM29	daughter	female	True	ont	HG01352_20210917_UL_eee-prom1-3A-PAH79870_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG01352	unknown	yes	yes	1.2	3650419611	124964	127784	163866	0.7	11488	200258	239697	0
SIN:01352	39	HG01352	Yr2	1	CLM	AMR	CLM29	daughter	female	True	ont	HG01352_20210915_UL_eee-prom1-3A-PAH79870_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG01352	unknown	yes	yes	11.5	34396893653	701836	156669	200724	7.7	111201	227128	272234	31
SIN:01352	39	HG01352	Yr2	1	CLM	AMR	CLM29	daughter	female	True	ont	HG01352_20210902_UL_eee-prom1-3D-PAH62033_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG01352	unknown	yes	yes	2.0	6128499348	107200	121484	147074	1.2	20916	179286	207433	0
SIN:01352	39	HG01352	Yr2	1	CLM	AMR	CLM29	daughter	female	True	ont	HG01352_20210831_UL_eee-prom1-3D-PAH62033_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG01352	unknown	yes	yes	8.3	25008926333	729440	137597	179967	5.2	76937	218301	259019	11
SIN:01352	39	HG01352	Yr2	1	CLM	AMR	CLM29	daughter	female	True	ont	HG01352_20210819_UL_eee-prom1-1C-PAH34287_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG01352	unknown	yes	yes	0.5	1555305820	26540	105580	127887	0.3	4964	168538	191306	0
SIN:01352	39	HG01352	Yr2	1	CLM	AMR	CLM29	daughter	female	True	ont	HG01352_20210817_UL_eee-prom1-1C-PAH34287_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG01352	unknown	yes	yes	5.8	17543877819	298111	129692	158418	3.6	60364	187482	219763	1
SIN:01352	39	HG01352	Yr2	1	CLM	AMR	CLM29	daughter	female	True	ont	HG01352_20210817_UL_eee-prom1-1A-PAH35732_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG01352	unknown	yes	yes	1.9	5698326638	149810	117258	153219	1.1	18463	181298	227078	16
SIN:01352	39	HG01352	Yr2	1	CLM	AMR	CLM29	daughter	female	True	ont	HG01352_20210805_UL_eee-prom1-3B-PAH34256_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG01352	unknown	yes	yes	1.0	3006361717	255359	46934	59576	0.2	3743	132230	145976	0
SIN:01352	39	HG01352	Yr2	1	CLM	AMR	CLM29	daughter	female	True	ont	HG01352_20210804_UL_eee-prom1-3B-PAH34256_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG01352	unknown	yes	yes	2.3	6861332895	663593	47346	60884	0.4	8914	132282	149813	2
SIN:01352	39	HG01352	Yr2	1	CLM	AMR	CLM29	daughter	female	True	ont	HG01352_20210803_UL_eee-prom1-3B-PAH34256_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG01352	unknown	yes	yes	6.3	18822850994	2145617	47016	60655	1.1	25038	134044	148783	0
SIN:01352	39	HG01352	Yr2	1	CLM	AMR	CLM29	daughter	female	True	strandseq	unknown	IGSR:HGSVC2:/working/20200120_Strandseq/fastq/HG01352	unknown	yes	unknown	0.0	0	0	0	0	0.0	0	0	0	0
