study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	instrument_platform	instrument_model	library_name	library_strategy	read_count	base_count	center_name	experiment_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	submitted_ftp	sample_alias	sample_title
PRJNA339722	SAMN05603745	SRS2205766	SRX3203302	SRR6056436	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib6	WGS	163482	645498968	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib6	6U00G9_1064_G02_1	532997589	cde358995b23afdc1aeed93b95ca0120	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/006/SRR6056436/SRR6056436_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115511	SRR5957191	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib2	WGS	163482	2163943280	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib2	6U00E4_79_E01_1	1844329283	0d1a22c9e5dfc454273333a9b7200d77	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5957191/SRR5957191_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3203303	SRR6056440	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib7	WGS	163482	1365096693	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib7	6U00G5_1062_C01_1	1165888091	4024ef70293aacf358fd53005bd9dff4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/000/SRR6056440/SRR6056440_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115511	SRR5957192	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib2	WGS	163482	1378641737	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib2	6U00E4_79_F01_1	1116697608	14c048a603ea639c37f0e68bde19bdd8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5957192/SRR5957192_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3203303	SRR6056442	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib7	WGS	163482	2064613640	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib7	6U00G5_1062_D01_1	1775059445	1bc40d59347cabaf7fc1b56940227d43	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/002/SRR6056442/SRR6056442_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115511	SRR5957194	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib2	WGS	163482	2773110485	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib2	6U00E4_79_H01_1	2380035965	f0462978455c29e6e953998f26018497	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5957194/SRR5957194_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3203303	SRR6056445	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib7	WGS	163482	2826764234	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib7	6U00G5_1062_H02_1	2434277560	a3892b13a7034abd4a49dc0fe1440d09	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/005/SRR6056445/SRR6056445_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115511	SRR5957197	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib2	WGS	163482	2134759207	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib2	6U00E5_1021_B01_1	1868066959	b35db690031ac2262ce0464e57e0691f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5957197/SRR5957197_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3203303	SRR6056452	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib7	WGS	163482	2414499698	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib7	6U00G8_116_B01_1	2058136581	4436d9e3122e2fdbdf41275901766071	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/002/SRR6056452/SRR6056452_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115511	SRR5957198	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib2	WGS	163482	2613632923	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib2	6U00E5_1021_B02_1	2272139249	e5c5ab940d3960d31e6c0aa3ade83f97	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5957198/SRR5957198_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3203303	SRR6056453	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib7	WGS	163482	1650615065	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib7	6U00G8_116_B02_1	1386611295	3d336a68a42540a018212f7ac17f7593	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/003/SRR6056453/SRR6056453_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115511	SRR5957204	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib2	WGS	163482	2061662203	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib2	6U00E5_1021_E02_1	1787951028	5ea6cde139a96ea984e39f93cef9c560	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5957204/SRR5957204_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3203303	SRR6056454	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib7	WGS	163482	2463060101	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib7	6U00G8_116_D01_1	2098746067	4cbba74e9976d2d755edbe65a90c9713	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/004/SRR6056454/SRR6056454_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR5957213	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	2220301888	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00E7_1022_C02_1	1920822564	5f7ffc2846e8f8f1c0181f9efdc79d4a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5957213/SRR5957213_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3203303	SRR6056457	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib7	WGS	163482	2044278482	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib7	6U00G8_116_F02_1	1744588243	a7374452971175510b85716f13494f53	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/007/SRR6056457/SRR6056457_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR5957214	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	2614447928	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00E7_1022_D02_1	2264192853	90326419eb39ad370c8d8f0739fd49da	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5957214/SRR5957214_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3203303	SRR6056464	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib7	WGS	163482	2350693837	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib7	6U00GA_117_E01_1	2011377899	9b2b5e9363dd6ed9bf828bb960900f1f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/004/SRR6056464/SRR6056464_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR5957217	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	1942927735	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00E7_1022_G02_1	1677901245	31ec91d0d7a9217dd21a1149bbcf8b5c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5957217/SRR5957217_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3203304	SRR6056468	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib8	WGS	163482	2993674036	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib8	6U00G3_114_F01_1	2580889822	03b081463c5cd15f48258e3cf14d6859	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/008/SRR6056468/SRR6056468_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR5957218	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	2266816417	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00E7_1022_H02_1	1970329307	544b501e2b1ebff357884690c384b28f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5957218/SRR5957218_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3203304	SRR6056470	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib8	WGS	163482	3012525557	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib8	6U00G3_114_H01_1	2610406131	2a14d52081b6932e729076d7922340ce	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/000/SRR6056470/SRR6056470_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR5957222	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	2751712559	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00ED_1024_D02_1	2400468652	99dc8f55ca68ea65840d6591ca32b3f5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5957222/SRR5957222_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3203304	SRR6056472	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib8	WGS	163482	2206040529	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib8	6U00G5_1062_E02_1	1903514261	a4a8443f90af898b04c27a9d2f4f10b8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/002/SRR6056472/SRR6056472_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR5957227	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	1746657668	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EE_83_A02_1	1518969818	036a169799de7452b903f1180d7ddccb	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/007/SRR5957227/SRR5957227_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR5957229	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	2211121796	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EE_83_C02_1	1915644309	59a4eeab510d5177d88bfadeca42f979	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5957229/SRR5957229_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR5957231	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	2318003711	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EE_83_E02_1	2009142745	7e16ca9aa02ab13dc1527697adb2177e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/001/SRR5957231/SRR5957231_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3203304	SRR6056474	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib8	WGS	163482	2314768812	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib8	6U00G5_1062_F02_1	1991547169	81e68fc17f96c4f8ca9f29e7524f0ace	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/004/SRR6056474/SRR6056474_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR5957232	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	2343099203	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EE_83_F02_1	2028616213	015ca9617b27f5e67ac80aa2f682c029	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5957232/SRR5957232_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3203304	SRR6056476	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib8	WGS	163482	1698534335	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib8	6U00G6_115_E02_1	1455123367	5c331b6158d01d96282ea9f72b1c9914	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/006/SRR6056476/SRR6056476_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR5957236	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	1854985103	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EG_84_A02_1	1598251772	2ebcf29d4fa3c8232952f0a9f3bdc1c2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5957236/SRR5957236_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3203304	SRR6056477	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib8	WGS	163482	2116738876	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib8	6U00G6_115_F01_1	1815830256	b6307a5321eb4090c1fb170ca6873c47	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/007/SRR6056477/SRR6056477_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR5957239	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	3069559832	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EG_84_C01_1	2659889560	0e47f21d78cda383509bc3f9b6286288	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5957239/SRR5957239_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3203304	SRR6056478	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib8	WGS	163482	2314687374	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib8	6U00G6_115_F02_1	1997378520	576107e46971945067605f656220bb92	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/008/SRR6056478/SRR6056478_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR5957243	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	3123446792	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EG_84_E01_1	2709555488	1aebd2c1bfd39263021e1a6ef6428c60	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/003/SRR5957243/SRR5957243_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115514	SRR6056480	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib9	WGS	163482	3757075540	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib9	6U00GA_117_B01_1	3228631298	5fbcb40ac4eaf84371dfb721de10cba1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/000/SRR6056480/SRR6056480_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR5957244	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	1772639631	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EG_84_E02_1	1521926729	66664a5983a55febd051d7145a6e6667	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5957244/SRR5957244_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115514	SRR6056482	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib9	WGS	163482	3336000753	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib9	6U00GA_117_D01_1	2860609135	7845a49d5caa6d62ee6101a97a204f4f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR605/002/SRR6056482/SRR6056482_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR5957246	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	1850900777	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EG_84_F02_1	1590323437	b537fc1387343dc6a9573fb6561f946f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/006/SRR5957246/SRR5957246_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX4904906	SRR8077645	9606	PACBIO_SMRT	Sequel	H_IJ-HG02818-gambia	WGS	473759	3907626506	WUGSC	Sequel sequencing	PRJNA339722	H_IJ-HG02818-gambia	6U00GU_A01	1214754446	4152b703124adc0a5ec53232832872ab	ftp.sra.ebi.ac.uk/vol1/fastq/SRR807/005/SRR8077645/SRR8077645_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR5957252	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	1249103659	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EJ_85_A02_1	1064662618	928d1d721575a984ec5393ab7e31ffb4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5957252/SRR5957252_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX4904906	SRR8077646	9606	PACBIO_SMRT	Sequel	H_IJ-HG02818-gambia	WGS	668738	4385443284	WUGSC	Sequel sequencing	PRJNA339722	H_IJ-HG02818-gambia	6U00GU_B01	1368125357	08e36ba1817d9f876433c235ed2ffbc0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR807/006/SRR8077646/SRR8077646_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR5957254	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	1256944299	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EJ_85_B02_1	1067645411	2ef1dff6bc38fc37821f74541c7c307a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/004/SRR5957254/SRR5957254_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX4904906	SRR8077648	9606	PACBIO_SMRT	Sequel	H_IJ-HG02818-gambia	WGS	640275	5137757774	WUGSC	Sequel sequencing	PRJNA339722	H_IJ-HG02818-gambia	6U00GW_B01	1594480255	2619a16362d918ac00f19117d83df710	ftp.sra.ebi.ac.uk/vol1/fastq/SRR807/008/SRR8077648/SRR8077648_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR5957255	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	2065046974	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EJ_85_C01_1	1763358119	954dadf818c36a6a400d97603f9135e7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5957255/SRR5957255_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR5957259	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	1734037885	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EJ_85_E01_1	1472415505	106fdd206953807e363abeafff570718	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/009/SRR5957259/SRR5957259_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR5957262	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	1176633613	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EJ_85_F02_1	1000908789	a91b01f1cedd97ddab225c0b5484565b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5957262/SRR5957262_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR5957268	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	2865028828	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EM_1029_B02_1	2503014644	3ef8122bf67f03cca6f4334994e64d9f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/008/SRR5957268/SRR5957268_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR5957270	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	3121252429	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EM_1029_D02_1	2715772223	880a8fb1acbcfa8c70d1671dbd158079	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/000/SRR5957270/SRR5957270_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115512	SRR5957272	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib3	WGS	163482	2715792997	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib3	6U00EM_1029_F02_1	2362053283	61bce3078852dfef54d525fb4b852c92	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/002/SRR5957272/SRR5957272_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
PRJNA339722	SAMN05603745	SRS2205766	SRX3115513	SRR5957275	9606	PACBIO_SMRT	PacBio RS II	H_IJ-HG02818-HG02818_1-lib4	WGS	163482	3352574468	WUGSC	PacBio RS II sequencing	PRJNA339722	H_IJ-HG02818-HG02818_1-lib4	6U00E7_1022_B01_1	2818607963	8cba2e16976da6e4c37222dffed02435	ftp.sra.ebi.ac.uk/vol1/fastq/SRR595/005/SRR5957275/SRR5957275_subreads.fastq.gz		Human sample HG02818 from Homo sapiens	Human sample HG02818 from Homo sapiens
