runId	run_alias	instrumentModel	firstCreated	firstPublic	releaseStatus	submissionAccountId	studyId	experimentId	sampleId	sample_alias	project_accession	library_name	library_source	library_selection	library_strategy	library_layout	file_name	file_md5	fileFormat	bytes	checksumMethod	checksum	archiveStatus
ERR13491920	ena-RUN-TAB-12-08-2024-22:32:26:750-184061	PromethION	2024-08-12T23:32:47		PRIVATE	Webin-67527	ERP161946	ERX12862187	ERS19850120	HG03683	PRJEB77558	HG03683_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	20230214_HG03683_UL_eee-prom1-2G-PAG79669_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1b4b75f3ac386e9a74239dff49b83f5f	FASTQ	27740564152	MD5	1b4b75f3ac386e9a74239dff49b83f5f	File archived
ERR13491919	ena-RUN-TAB-12-08-2024-22:32:26:749-184059	PromethION	2024-08-12T23:32:47		PRIVATE	Webin-67527	ERP161946	ERX12862186	ERS20573522	HG03452	PRJEB77558	HG03452_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG03452_20211202_UL_eee-prom1-1H-PAI20041_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	ef7d14914b052efe1b52627a2477516e	FASTQ	4777061316	MD5	ef7d14914b052efe1b52627a2477516e	File archived
ERR13491918	ena-RUN-TAB-12-08-2024-22:32:26:749-184057	PromethION	2024-08-12T23:32:47		PRIVATE	Webin-67527	ERP161946	ERX12862185	ERS20573522	HG03452	PRJEB77558	HG03452_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG03452_20211130_UL_eee-prom1-1H-PAI20041_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cf48245c3296e35c6db45deafb341e27	FASTQ	21634910955	MD5	cf48245c3296e35c6db45deafb341e27	File archived
ERR13491917	ena-RUN-TAB-12-08-2024-22:32:26:748-184055	PromethION	2024-08-12T23:32:47		PRIVATE	Webin-67527	ERP161946	ERX12862184	ERS20573522	HG03452	PRJEB77558	HG03452_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG03452_20211019_UL_eee-prom1-3B-PAI05201_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	0b74511a0fd8b56052b7a4cf0ec67bba	FASTQ	32981695392	MD5	0b74511a0fd8b56052b7a4cf0ec67bba	File archived
ERR13491916	ena-RUN-TAB-12-08-2024-22:32:26:747-184053	PromethION	2024-08-12T23:32:47		PRIVATE	Webin-67527	ERP161946	ERX12862183	ERS20573522	HG03452	PRJEB77558	HG03452_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG03452_20211006_UL_eee-prom1-3D-PAI05003_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	63d47e7a0d7ccc2db55bffcf716bcb62	FASTQ	30403607681	MD5	63d47e7a0d7ccc2db55bffcf716bcb62	File archived
ERR13491915	ena-RUN-TAB-12-08-2024-22:32:26:746-184051	PromethION	2024-08-12T23:32:47		PRIVATE	Webin-67527	ERP161946	ERX12862182	ERS20573522	HG03452	PRJEB77558	HG03452_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG03452_20210928_UL_eee-prom1-3F-PAH79890_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	a717b57d84a94ea11bb47253a992fdc9	FASTQ	4000646112	MD5	a717b57d84a94ea11bb47253a992fdc9	File archived
ERR13491914	ena-RUN-TAB-12-08-2024-22:32:26:746-184049	PromethION	2024-08-12T23:32:47		PRIVATE	Webin-67527	ERP161946	ERX12862181	ERS20573522	HG03452	PRJEB77558	HG03452_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG03452_20210915_UL_eee-prom1-3C-PAH79890_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	9ae8cab8276f9ca7a46fa8218be4339d	FASTQ	62375446	MD5	9ae8cab8276f9ca7a46fa8218be4339d	File archived
ERR13491913	ena-RUN-TAB-12-08-2024-22:32:26:745-184047	PromethION	2024-08-12T23:32:47		PRIVATE	Webin-67527	ERP161946	ERX12862180	ERS20573522	HG03452	PRJEB77558	HG03452_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG03452_20210913_UL_eee-prom1-1C-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	c7cee9148a087c0710bfc476037e2e5f	FASTQ	196384266	MD5	c7cee9148a087c0710bfc476037e2e5f	File archived
ERR13491912	ena-RUN-TAB-12-08-2024-22:32:26:744-184045	PromethION	2024-08-12T23:32:47		PRIVATE	Webin-67527	ERP161946	ERX12862179	ERS20573522	HG03452	PRJEB77558	HG03452_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG03452_20210913_UL_eee-prom1-1B-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	ad27e3555f6970a54e6caf7d161605ea	FASTQ	4676165040	MD5	ad27e3555f6970a54e6caf7d161605ea	File archived
ERR13491911	ena-RUN-TAB-12-08-2024-22:32:26:744-184043	PromethION	2024-08-12T23:32:47		PRIVATE	Webin-67527	ERP161946	ERX12862178	ERS20573522	HG03452	PRJEB77558	HG03452_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG03452_20210908_UL_eee-prom1-2H-PAH74171_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1b5c8d516de3a9ff26f34be0cae1b53c	FASTQ	10710482611	MD5	1b5c8d516de3a9ff26f34be0cae1b53c	File archived
ERR13491910	ena-RUN-TAB-12-08-2024-22:32:26:743-184041	PromethION	2024-08-12T23:32:47		PRIVATE	Webin-67527	ERP161946	ERX12862177	ERS20573522	HG03452	PRJEB77558	HG03452_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG03452_20210908_UL_eee-prom1-2G-PAH61824_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	d4a347504577d502a6b0547494602d68	FASTQ	32235797636	MD5	d4a347504577d502a6b0547494602d68	File archived
ERR13491909	ena-RUN-TAB-12-08-2024-22:32:26:742-184039	Sequel II	2024-08-12T23:32:47		PRIVATE	Webin-67527	ERP161946	ERX12862176	ERS20573522	HG03452	PRJEB77558	HG03452_PacBio_HiFi	GENOMIC	size fractionation	WGS	SINGLE	m64076_210201_082658.Q20.fastq.gz	f3686ef4266eab80b50a4a951d4dd3cf	FASTQ	28803167749	MD5	f3686ef4266eab80b50a4a951d4dd3cf	File archived
ERR13491908	ena-RUN-TAB-12-08-2024-22:32:26:742-184037	Sequel II	2024-08-12T23:32:47		PRIVATE	Webin-67527	ERP161946	ERX12862175	ERS20573522	HG03452	PRJEB77558	HG03452_PacBio_HiFi	GENOMIC	size fractionation	WGS	SINGLE	m64076_210131_015832.Q20.fastq.gz	3fb96915aefd60c39012b3a96d1a1eaa	FASTQ	24181209023	MD5	3fb96915aefd60c39012b3a96d1a1eaa	File archived
ERR13491907	ena-RUN-TAB-12-08-2024-22:32:26:741-184035	Sequel II	2024-08-12T23:32:47		PRIVATE	Webin-67527	ERP161946	ERX12862174	ERS20573522	HG03452	PRJEB77558	HG03452_PacBio_HiFi	GENOMIC	size fractionation	WGS	SINGLE	m64076_210126_175628.Q20.fastq.gz	53ac5e64766f4f605aab138488926f38	FASTQ	28394173140	MD5	53ac5e64766f4f605aab138488926f38	File archived
ERR13491906	ena-RUN-TAB-12-08-2024-22:32:26:740-184033	PromethION	2024-08-12T23:32:47		PRIVATE	Webin-67527	ERP161946	ERX12862173	ERS20573521	HG02953	PRJEB77558	HG02953_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02953_20211103_UL_eee-prom1-1G-PAI18578_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	470df3272c5abcfc93fe18f289e0a2fc	FASTQ	20518646582	MD5	470df3272c5abcfc93fe18f289e0a2fc	File archived
ERR13491905	ena-RUN-TAB-12-08-2024-22:32:26:739-184031	PromethION	2024-08-12T23:32:47		PRIVATE	Webin-67527	ERP161946	ERX12862172	ERS20573521	HG02953	PRJEB77558	HG02953_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02953_20211102_UL_eee-prom1-1D-PAI20036_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	a0379133a1fa10eb487dd28c1c2c7d22	FASTQ	33792628563	MD5	a0379133a1fa10eb487dd28c1c2c7d22	File archived
ERR13491904	ena-RUN-TAB-12-08-2024-22:32:26:739-184029	PromethION	2024-08-12T23:32:47		PRIVATE	Webin-67527	ERP161946	ERX12862171	ERS20573521	HG02953	PRJEB77558	HG02953_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02953_20210831_UL_eee-prom1-3A-PAH61836_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	41507f9d2dbf991719e241581f26ddb5	FASTQ	34258513313	MD5	41507f9d2dbf991719e241581f26ddb5	File archived
ERR13491903	ena-RUN-TAB-12-08-2024-22:32:26:738-184027	PromethION	2024-08-12T23:32:47		PRIVATE	Webin-67527	ERP161946	ERX12862170	ERS20573521	HG02953	PRJEB77558	HG02953_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02953_20210825_UL_eee-prom1-2D-PAH61768_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	3a467a518a3e36e78c05320383e1d349	FASTQ	50242460436	MD5	3a467a518a3e36e78c05320383e1d349	File archived
ERR13491902	ena-RUN-TAB-12-08-2024-22:32:26:737-184025	PromethION	2024-08-12T23:32:47		PRIVATE	Webin-67527	ERP161946	ERX12862169	ERS20573521	HG02953	PRJEB77558	HG02953_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02953_20210805_UL_eee-prom1-3A-PAH36212_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	761da7e493ebbcd2bd309c5ce857ab7e	FASTQ	463550578	MD5	761da7e493ebbcd2bd309c5ce857ab7e	File archived
ERR13491901	ena-RUN-TAB-12-08-2024-22:32:26:737-184023	PromethION	2024-08-12T23:32:47		PRIVATE	Webin-67527	ERP161946	ERX12862168	ERS20573521	HG02953	PRJEB77558	HG02953_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02953_20210804_UL_eee-prom1-3A-PAH36212_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	a005e18b0705c4a28e0b050336d3c104	FASTQ	1186052712	MD5	a005e18b0705c4a28e0b050336d3c104	File archived
ERR13491900	ena-RUN-TAB-12-08-2024-22:32:26:736-184021	PromethION	2024-08-12T23:32:47		PRIVATE	Webin-67527	ERP161946	ERX12862167	ERS20573521	HG02953	PRJEB77558	HG02953_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02953_20210803_UL_eee-prom1-3A-PAH36212_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	64fb77acb37f86cb1a19f7d444ff1b6d	FASTQ	6749036554	MD5	64fb77acb37f86cb1a19f7d444ff1b6d	File archived
ERR13491899	ena-RUN-TAB-12-08-2024-22:32:26:735-184019	PromethION	2024-08-12T23:32:47		PRIVATE	Webin-67527	ERP161946	ERX12862166	ERS20573521	HG02953	PRJEB77558	HG02953_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02953_20210714_UL_eee-prom1-2E-PAH32423_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1d7676e0de3ba0033546d5d94f8f0e72	FASTQ	4772803017	MD5	1d7676e0de3ba0033546d5d94f8f0e72	File archived
ERR13491898	ena-RUN-TAB-12-08-2024-22:32:26:734-184017	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862165	ERS20573520	HG02818	PRJEB77558	HG02818_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02818_20211110_UL_eee-prom1-2A-PAI18607_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	8485407ac8c4ddc797f6cb74bda3daf9	FASTQ	18629564668	MD5	8485407ac8c4ddc797f6cb74bda3daf9	File archived
ERR13491897	ena-RUN-TAB-12-08-2024-22:32:26:733-184015	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862164	ERS20573520	HG02818	PRJEB77558	HG02818_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02818_20211109_UL_eee-prom1-1D-PAI18279_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	3193004f144572c9998439e91fa36735	FASTQ	21253632284	MD5	3193004f144572c9998439e91fa36735	File archived
ERR13491896	ena-RUN-TAB-12-08-2024-22:32:26:732-184013	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862163	ERS20573520	HG02818	PRJEB77558	HG02818_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02818_20211109_UL_eee-prom1-1C-PAI19866_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	8dd5db97be55800ce50fecb2134bf17f	FASTQ	32477931808	MD5	8dd5db97be55800ce50fecb2134bf17f	File archived
ERR13491895	ena-RUN-TAB-12-08-2024-22:32:26:730-184011	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862162	ERS20573520	HG02818	PRJEB77558	HG02818_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02818_20210908_UL_eee-prom1-2E-PAH61807_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	330ae59edb71c09bdacbdedcd0d0d733	FASTQ	40353852655	MD5	330ae59edb71c09bdacbdedcd0d0d733	File archived
ERR13491894	ena-RUN-TAB-12-08-2024-22:32:26:730-184009	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862161	ERS20573520	HG02818	PRJEB77558	HG02818_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02818_20210810_UL_eee-prom1-2C-PAH40179_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	4657b12380dcad48ab8c76c0ccefe0f8	FASTQ	33836883787	MD5	4657b12380dcad48ab8c76c0ccefe0f8	File archived
ERR13491893	ena-RUN-TAB-12-08-2024-22:32:26:729-184007	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862160	ERS20573520	HG02818	PRJEB77558	HG02818_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02818_20210713_UL_eee-prom1-2B-PAH36289_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	38d3a81538040318ba7b268a379cbf29	FASTQ	18241644392	MD5	38d3a81538040318ba7b268a379cbf29	File archived
ERR13491892	ena-RUN-TAB-12-08-2024-22:32:26:728-184005	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862159	ERS20573519	HG02769	PRJEB77558	HG02769_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02769_20220118_UL_eee-prom1-2A-PAH79896_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	9e7739acaf21f2ae3691ca597208cba2	FASTQ	182627829	MD5	9e7739acaf21f2ae3691ca597208cba2	File archived
ERR13491891	ena-RUN-TAB-12-08-2024-22:32:26:728-184003	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862158	ERS20573519	HG02769	PRJEB77558	HG02769_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02769_20220104_UL_eee-prom1-1A-PAK51816_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	8edf8a420201a47521aba1dc9410a975	FASTQ	22939289156	MD5	8edf8a420201a47521aba1dc9410a975	File archived
ERR13491890	ena-RUN-TAB-12-08-2024-22:32:26:727-184001	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862157	ERS20573519	HG02769	PRJEB77558	HG02769_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02769_20211227_UL_eee-prom1-3A-PAJ09630_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2cb7d0f02de7ae4ee89d288f26c0d049	FASTQ	17126054382	MD5	2cb7d0f02de7ae4ee89d288f26c0d049	File archived
ERR13491889	ena-RUN-TAB-12-08-2024-22:32:26:726-183999	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862156	ERS20573519	HG02769	PRJEB77558	HG02769_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02769_20211220_UL_eee-prom1-1H-PAJ08316_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	8e1ff4b61a1649db0b27e40b8690bbe5	FASTQ	8455199892	MD5	8e1ff4b61a1649db0b27e40b8690bbe5	File archived
ERR13491888	ena-RUN-TAB-12-08-2024-22:32:26:726-183997	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862155	ERS20573519	HG02769	PRJEB77558	HG02769_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02769_20211208_UL_eee-prom1-1F-PAI74941_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	a38b1b649812f17a9f53ed07c1eafbc6	FASTQ	8919395328	MD5	a38b1b649812f17a9f53ed07c1eafbc6	File archived
ERR13491887	ena-RUN-TAB-12-08-2024-22:32:26:725-183995	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862154	ERS20573519	HG02769	PRJEB77558	HG02769_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02769_20211202_UL_eee-prom1-1F-PAI20069_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	257f3c952d82b6c9db5eca752da07f30	FASTQ	390139676	MD5	257f3c952d82b6c9db5eca752da07f30	File archived
ERR13491886	ena-RUN-TAB-12-08-2024-22:32:26:724-183993	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862153	ERS20573519	HG02769	PRJEB77558	HG02769_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02769_20211201_UL_eee-prom1-1F-PAI20069_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	5fc697fe0f328d212211dfacde4598eb	FASTQ	5954565319	MD5	5fc697fe0f328d212211dfacde4598eb	File archived
ERR13491885	ena-RUN-TAB-12-08-2024-22:32:26:723-183991	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862152	ERS20573519	HG02769	PRJEB77558	HG02769_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02769_20211130_UL_eee-prom1-1B-PAI20069_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	0f04aff4f40c010c07981c3103e21c81	FASTQ	7807932863	MD5	0f04aff4f40c010c07981c3103e21c81	File archived
ERR13491884	ena-RUN-TAB-12-08-2024-22:32:26:723-183989	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862151	ERS20573519	HG02769	PRJEB77558	HG02769_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02769_20211117_UL_eee-prom1-3A-PAI18834_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	502db4e898e399ea29cfff6742540284	FASTQ	14283999	MD5	502db4e898e399ea29cfff6742540284	File archived
ERR13491883	ena-RUN-TAB-12-08-2024-22:32:26:722-183987	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862150	ERS20573519	HG02769	PRJEB77558	HG02769_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02769_20211117_UL_eee-prom1-3A-PAI18834-2_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2a9742d3fcf9d193716c9002163b1774	FASTQ	207850621	MD5	2a9742d3fcf9d193716c9002163b1774	File archived
ERR13491882	ena-RUN-TAB-12-08-2024-22:32:26:721-183985	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862149	ERS20573519	HG02769	PRJEB77558	HG02769_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02769_20211116_UL_eee-prom1-3A-PAI18834_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	799249484f67f5ca03e6055d03394c86	FASTQ	2563963330	MD5	799249484f67f5ca03e6055d03394c86	File archived
ERR13491881	ena-RUN-TAB-12-08-2024-22:32:26:721-183983	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862148	ERS20573519	HG02769	PRJEB77558	HG02769_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02769_20211104_UL_eee-prom1-1C-PAI18970_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	3d07eb127eaa0cc0ff6530f00a669349	FASTQ	1832749569	MD5	3d07eb127eaa0cc0ff6530f00a669349	File archived
ERR13491880	ena-RUN-TAB-12-08-2024-22:32:26:720-183981	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862147	ERS20573519	HG02769	PRJEB77558	HG02769_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02769_20211103_UL_eee-prom1-1C-PAI18970_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1ee627eee6fc51714db2822ebec11a43	FASTQ	1379603733	MD5	1ee627eee6fc51714db2822ebec11a43	File archived
ERR13491879	ena-RUN-TAB-12-08-2024-22:32:26:719-183979	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862146	ERS20573519	HG02769	PRJEB77558	HG02769_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02769_20211102_UL_eee-prom1-1C-PAI18970_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	48b48362bb39b47b23435e3b91a265b7	FASTQ	361739772	MD5	48b48362bb39b47b23435e3b91a265b7	File archived
ERR13491878	ena-RUN-TAB-12-08-2024-22:32:26:718-183977	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862145	ERS20573519	HG02769	PRJEB77558	HG02769_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02769_20211102_UL_eee-prom1-1C-PAI18970-2_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	f3e5f817cc98e048e39c71e56a76e99b	FASTQ	1841830420	MD5	f3e5f817cc98e048e39c71e56a76e99b	File archived
ERR13491877	ena-RUN-TAB-12-08-2024-22:32:26:718-183975	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862144	ERS20573519	HG02769	PRJEB77558	HG02769_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02769_20210922_UL_eee-prom1-2C-PAH79896_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2b3d6098d571a0c94b879f3f4e6357dd	FASTQ	158110251	MD5	2b3d6098d571a0c94b879f3f4e6357dd	File archived
ERR13491876	ena-RUN-TAB-12-08-2024-22:32:26:717-183973	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862143	ERS20573519	HG02769	PRJEB77558	HG02769_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02769_20210915_UL_eee-prom1-3B-PAH79896_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	f64a98c85b88100a717771a280da2666	FASTQ	220971	MD5	f64a98c85b88100a717771a280da2666	File archived
ERR13491875	ena-RUN-TAB-12-08-2024-22:32:26:716-183971	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862142	ERS20573519	HG02769	PRJEB77558	HG02769_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02769_20210902_UL_eee-prom1-3H-PAH34317_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	a61d3d364850b4b4c427a43b0e121c65	FASTQ	9365359	MD5	a61d3d364850b4b4c427a43b0e121c65	File archived
ERR13491874	ena-RUN-TAB-12-08-2024-22:32:26:716-183969	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862141	ERS20573519	HG02769	PRJEB77558	HG02769_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02769_20210901_UL_eee-prom1-3F-PAH61842_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	b66410c3111830ad8e8ff5ca207f70a5	FASTQ	99765910	MD5	b66410c3111830ad8e8ff5ca207f70a5	File archived
ERR13491873	ena-RUN-TAB-12-08-2024-22:32:26:715-183967	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862140	ERS20573519	HG02769	PRJEB77558	HG02769_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02769_20210901_UL_eee-prom1-3B-PAH61842_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	a35b0df92348f37808010d40f039dca5	FASTQ	32344337	MD5	a35b0df92348f37808010d40f039dca5	File archived
ERR13491872	ena-RUN-TAB-12-08-2024-22:32:26:714-183965	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862139	ERS20573519	HG02769	PRJEB77558	HG02769_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02769_20210901_UL_eee-prom1-2B-PAH61842_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	188b9982c76ebb21b3faca1b5740cc47	FASTQ	116871886	MD5	188b9982c76ebb21b3faca1b5740cc47	File archived
ERR13491871	ena-RUN-TAB-12-08-2024-22:32:26:714-183963	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862138	ERS20573519	HG02769	PRJEB77558	HG02769_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02769_20210831_UL_eee-prom1-3B-PAH61842_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	717a0ae745fdb1d9b998dd8e0e31ac8b	FASTQ	5186701769	MD5	717a0ae745fdb1d9b998dd8e0e31ac8b	File archived
ERR13491870	ena-RUN-TAB-12-08-2024-22:32:26:713-183961	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862137	ERS20573519	HG02769	PRJEB77558	HG02769_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02769_20210826_UL_eee-prom1-2C-PAH62122_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2f8154499c846cbd68355705d5c2b01b	FASTQ	19643056447	MD5	2f8154499c846cbd68355705d5c2b01b	File archived
ERR13491869	ena-RUN-TAB-12-08-2024-22:32:26:712-183959	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862136	ERS20573519	HG02769	PRJEB77558	HG02769_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	HG02769_20210825_UL_eee-prom1-2C-PAH62122_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	3a8bb7f95a70adefddbd260b1252ffca	FASTQ	12347821456	MD5	3a8bb7f95a70adefddbd260b1252ffca	File archived
ERR13491868	ena-RUN-TAB-12-08-2024-22:32:26:712-183957	PromethION	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862135	ERS20573519	HG02769	PRJEB77558	HG02769_ONT_UL	GENOMIC	RANDOM	WGS	SINGLE	20220315_HG02769_UL_eee-prom1-2F-PAK03888_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	f7429b7b743bd719c81be487516a314a	FASTQ	16863090304	MD5	f7429b7b743bd719c81be487516a314a	File archived
ERR13491867	ena-RUN-TAB-12-08-2024-22:32:26:711-183955	Sequel II	2024-08-12T23:32:46		PRIVATE	Webin-67527	ERP161946	ERX12862134	ERS20573519	HG02769	PRJEB77558	HG02769_PacBio_HiFi	GENOMIC	size fractionation	WGS	SINGLE	m54329U_210221_195419.Q20.fastq.gz	b0b0e3680e07c9281595665351eaf0b0	FASTQ	28609520460	MD5	b0b0e3680e07c9281595665351eaf0b0	File archived
