# 20240124T1621
index	sample	cell	alt_id	read_type	data_source	file_source	project	processing_batch	file_rel_path	file_date	file_group	group_date	matched	file_name	curated_by
399	HG02587	20221013_HG02587_UL_eee-prom1-1D-PAM78114_guppy-5.0.11-sup-prom_fastq_pass	20221013_HG02587_UL_eee-prom1-1D-PAM78114_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02587/20221013_HG02587_UL_eee-prom1-1D-PAM78114_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	1633ba4ba69adc0ec8231bafa19a59a7	2023	1	20221013_HG02587_UL_eee-prom1-1D-PAM78114_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
400	HG02587	20221013_HG02587_UL_eee-prom1-1E-PAM79160_guppy-5.0.11-sup-prom_fastq_pass	20221013_HG02587_UL_eee-prom1-1E-PAM79160_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02587/20221013_HG02587_UL_eee-prom1-1E-PAM79160_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	1633ba4ba69adc0ec8231bafa19a59a7	2023	1	20221013_HG02587_UL_eee-prom1-1E-PAM79160_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
401	HG02587	20221013_HG02587_UL_eee-prom1-1H-PAM78285_guppy-5.0.11-sup-prom_fastq_pass	20221013_HG02587_UL_eee-prom1-1H-PAM78285_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02587/20221013_HG02587_UL_eee-prom1-1H-PAM78285_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	1633ba4ba69adc0ec8231bafa19a59a7	2023	1	20221013_HG02587_UL_eee-prom1-1H-PAM78285_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
402	HG02587	20221018_HG02587_UL_eee-prom1-1C-PAM78364_guppy-5.0.11-sup-prom_fastq_pass	20221018_HG02587_UL_eee-prom1-1C-PAM78364_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02587/20221018_HG02587_UL_eee-prom1-1C-PAM78364_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	1633ba4ba69adc0ec8231bafa19a59a7	2023	1	20221018_HG02587_UL_eee-prom1-1C-PAM78364_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
403	HG02587	20221025_HG02587_UL_eee-prom1-1B-PAM76612_guppy-5.0.11-sup-prom_fastq_pass	20221025_HG02587_UL_eee-prom1-1B-PAM76612_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02587/20221025_HG02587_UL_eee-prom1-1B-PAM76612_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	1633ba4ba69adc0ec8231bafa19a59a7	2023	1	20221025_HG02587_UL_eee-prom1-1B-PAM76612_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
404	HG02587	20230207_HG02587_UL_eee-prom1-3B-PAG84362_guppy-5.0.11-sup-prom_fastq_pass	20230207_HG02587_UL_eee-prom1-3B-PAG84362_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02587/20230207_HG02587_UL_eee-prom1-3B-PAG84362_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2023	1633ba4ba69adc0ec8231bafa19a59a7	2023	1	20230207_HG02587_UL_eee-prom1-3B-PAG84362_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
405	HG02666	m64039_210625_190927	JAX_HiFi_HG02666_m64039_210625_190927	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	1	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG02666/m64039_210625_190927/JAX_HiFi_HG02666_m64039_210625_190927.fastq.gz	2021	4232fb78eecda2ee3b30c45889a57dae	2022	1	JAX_HiFi_HG02666_m64039_210625_190927.fastq.gz	metadata
406	HG02666	m64039_210730_180618	JAX_HiFi_HG02666_m64039_210730_180618	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	1	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG02666/m64039_210730_180618/JAX_HiFi_HG02666_m64039_210730_180618.fastq.gz	2021	4232fb78eecda2ee3b30c45889a57dae	2022	1	JAX_HiFi_HG02666_m64039_210730_180618.fastq.gz	metadata
407	HG02666	m64119_210629_170837	JAX_HiFi_HG02666_m64119_210629_170837	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	1	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG02666/m64119_210629_170837/JAX_HiFi_HG02666_m64119_210629_170837.fastq.gz	2021	4232fb78eecda2ee3b30c45889a57dae	2022	1	JAX_HiFi_HG02666_m64119_210629_170837.fastq.gz	metadata
408	HG02666	m64119_210708_195851	JAX_HiFi_HG02666_m64119_210708_195851	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	1	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG02666/m64119_210708_195851/JAX_HiFi_HG02666_m64119_210708_195851.fastq.gz	2021	4232fb78eecda2ee3b30c45889a57dae	2022	1	JAX_HiFi_HG02666_m64119_210708_195851.fastq.gz	metadata
409	HG02666	m64119_210721_205857	JAX_HiFi_HG02666_m64119_210721_205857	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	1	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG02666/m64119_210721_205857/JAX_HiFi_HG02666_m64119_210721_205857.fastq.gz	2021	4232fb78eecda2ee3b30c45889a57dae	2022	1	JAX_HiFi_HG02666_m64119_210721_205857.fastq.gz	metadata
410	HG02666	m64119_211010_035538	JAX_HiFi_HG02666_m64119_211010_035538	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	1	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG02666/m64119_211010_035538/JAX_HiFi_HG02666_m64119_211010_035538.fastq.gz	2021	4232fb78eecda2ee3b30c45889a57dae	2022	1	JAX_HiFi_HG02666_m64119_211010_035538.fastq.gz	metadata
411	HG02666	m64119_211014_041558	JAX_HiFi_HG02666_m64119_211014_041558	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	1	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG02666/m64119_211014_041558/JAX_HiFi_HG02666_m64119_211014_041558.fastq.gz	2021	4232fb78eecda2ee3b30c45889a57dae	2022	1	JAX_HiFi_HG02666_m64119_211014_041558.fastq.gz	metadata
412	HG02666	20210608_210526_21-lee-006_PCT0053_2-E9-H9	20210608_210526_21-lee-006_PCT0053_2-E9-H9	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	1	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/HG02666/20210608_210526_21-lee-006_PCT0053_2-E9-H9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	e8c05cf242a13bf4a44a3e8b9391c980	2021	1	20210608_210526_21-lee-006_PCT0053_2-E9-H9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
413	HG02666	20210727_210713_21-lee-006_PCT0053_2-A11-D11	20210727_210713_21-lee-006_PCT0053_2-A11-D11	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	1	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/HG02666/20210727_210713_21-lee-006_PCT0053_2-A11-D11_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	e8c05cf242a13bf4a44a3e8b9391c980	2021	1	20210727_210713_21-lee-006_PCT0053_2-A11-D11_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
414	HG02769	m54329U_210122_200631	m54329U_210122_200631	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/pacbio_hifi/20210509_UW_HiFi/HG02769/m54329U_210122_200631.ccs.fastq.gz	2021	d9cc7289054d7a240520172c0c3660f9	2021	1	m54329U_210122_200631.ccs.fastq.gz	metadata
415	HG02769	m54329U_210125_180102	m54329U_210125_180102	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/pacbio_hifi/20210509_UW_HiFi/HG02769/m54329U_210125_180102.ccs.fastq.gz	2021	d9cc7289054d7a240520172c0c3660f9	2021	1	m54329U_210125_180102.ccs.fastq.gz	metadata
416	HG02769	m54329U_210127_001445	m54329U_210127_001445	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/pacbio_hifi/20210509_UW_HiFi/HG02769/m54329U_210127_001445.ccs.fastq.gz	2021	d9cc7289054d7a240520172c0c3660f9	2021	1	m54329U_210127_001445.ccs.fastq.gz	metadata
417	HG02769	m54329U_210221_195419	m54329U_210221_195419	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/pacbio_hifi/20210509_UW_HiFi/HG02769/m54329U_210221_195419.ccs.fastq.gz	2021	d9cc7289054d7a240520172c0c3660f9	2021	1	m54329U_210221_195419.ccs.fastq.gz	metadata
418	HG02769	cell-id-na	20220315_HG02769_UL_eee-prom1-2F-PAK03888_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	ont	UW_WH	manual	UW_WH	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02769/20220315_HG02769_UL_eee-prom1-2F-PAK03888_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	unset	a58fc4f23fb2ba8b28f90a913800f159	2023	-1	20220315_HG02769_UL_eee-prom1-2F-PAK03888_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	UW_WH
419	HG02769	HG02769_20210825_UL_eee-prom1-2C-PAH62122_guppy-5.0.11-sup-prom_fastq_pass	HG02769_20210825_UL_eee-prom1-2C-PAH62122_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02769/HG02769_20210825_UL_eee-prom1-2C-PAH62122_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	a58fc4f23fb2ba8b28f90a913800f159	2023	1	HG02769_20210825_UL_eee-prom1-2C-PAH62122_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
420	HG02769	HG02769_20210826_UL_eee-prom1-2C-PAH62122_guppy-5.0.11-sup-prom_fastq_pass	HG02769_20210826_UL_eee-prom1-2C-PAH62122_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02769/HG02769_20210826_UL_eee-prom1-2C-PAH62122_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	a58fc4f23fb2ba8b28f90a913800f159	2023	1	HG02769_20210826_UL_eee-prom1-2C-PAH62122_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
421	HG02769	HG02769_20210831_UL_eee-prom1-3B-PAH61842_guppy-5.0.11-sup-prom_fastq_pass	HG02769_20210831_UL_eee-prom1-3B-PAH61842_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02769/HG02769_20210831_UL_eee-prom1-3B-PAH61842_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	a58fc4f23fb2ba8b28f90a913800f159	2023	1	HG02769_20210831_UL_eee-prom1-3B-PAH61842_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
422	HG02769	HG02769_20210901_UL_eee-prom1-2B-PAH61842_guppy-5.0.11-sup-prom_fastq_pass	HG02769_20210901_UL_eee-prom1-2B-PAH61842_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02769/HG02769_20210901_UL_eee-prom1-2B-PAH61842_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	a58fc4f23fb2ba8b28f90a913800f159	2023	1	HG02769_20210901_UL_eee-prom1-2B-PAH61842_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
423	HG02769	HG02769_20210901_UL_eee-prom1-3B-PAH61842_guppy-5.0.11-sup-prom_fastq_pass	HG02769_20210901_UL_eee-prom1-3B-PAH61842_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02769/HG02769_20210901_UL_eee-prom1-3B-PAH61842_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	a58fc4f23fb2ba8b28f90a913800f159	2023	1	HG02769_20210901_UL_eee-prom1-3B-PAH61842_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
424	HG02769	HG02769_20210901_UL_eee-prom1-3F-PAH61842_guppy-5.0.11-sup-prom_fastq_pass	HG02769_20210901_UL_eee-prom1-3F-PAH61842_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02769/HG02769_20210901_UL_eee-prom1-3F-PAH61842_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	a58fc4f23fb2ba8b28f90a913800f159	2023	1	HG02769_20210901_UL_eee-prom1-3F-PAH61842_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
425	HG02769	HG02769_20210902_UL_eee-prom1-3H-PAH34317_guppy-5.0.11-sup-prom_fastq_pass	HG02769_20210902_UL_eee-prom1-3H-PAH34317_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02769/HG02769_20210902_UL_eee-prom1-3H-PAH34317_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	a58fc4f23fb2ba8b28f90a913800f159	2023	1	HG02769_20210902_UL_eee-prom1-3H-PAH34317_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
426	HG02769	HG02769_20210915_UL_eee-prom1-3B-PAH79896_guppy-5.0.11-sup-prom_fastq_pass	HG02769_20210915_UL_eee-prom1-3B-PAH79896_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02769/HG02769_20210915_UL_eee-prom1-3B-PAH79896_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	a58fc4f23fb2ba8b28f90a913800f159	2023	1	HG02769_20210915_UL_eee-prom1-3B-PAH79896_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
427	HG02769	HG02769_20210922_UL_eee-prom1-2C-PAH79896_guppy-5.0.11-sup-prom_fastq_pass	HG02769_20210922_UL_eee-prom1-2C-PAH79896_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02769/HG02769_20210922_UL_eee-prom1-2C-PAH79896_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	a58fc4f23fb2ba8b28f90a913800f159	2023	1	HG02769_20210922_UL_eee-prom1-2C-PAH79896_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
428	HG02769	HG02769_20211102_UL_eee-prom1-1C-PAI18970-2_guppy-5.0.11-sup-prom_fastq_pass	HG02769_20211102_UL_eee-prom1-1C-PAI18970-2_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02769/HG02769_20211102_UL_eee-prom1-1C-PAI18970-2_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	a58fc4f23fb2ba8b28f90a913800f159	2023	1	HG02769_20211102_UL_eee-prom1-1C-PAI18970-2_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
429	HG02769	HG02769_20211102_UL_eee-prom1-1C-PAI18970_guppy-5.0.11-sup-prom_fastq_pass	HG02769_20211102_UL_eee-prom1-1C-PAI18970_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02769/HG02769_20211102_UL_eee-prom1-1C-PAI18970_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	a58fc4f23fb2ba8b28f90a913800f159	2023	1	HG02769_20211102_UL_eee-prom1-1C-PAI18970_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
430	HG02769	HG02769_20211103_UL_eee-prom1-1C-PAI18970_guppy-5.0.11-sup-prom_fastq_pass	HG02769_20211103_UL_eee-prom1-1C-PAI18970_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02769/HG02769_20211103_UL_eee-prom1-1C-PAI18970_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	a58fc4f23fb2ba8b28f90a913800f159	2023	1	HG02769_20211103_UL_eee-prom1-1C-PAI18970_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
431	HG02769	HG02769_20211104_UL_eee-prom1-1C-PAI18970_guppy-5.0.11-sup-prom_fastq_pass	HG02769_20211104_UL_eee-prom1-1C-PAI18970_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02769/HG02769_20211104_UL_eee-prom1-1C-PAI18970_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	a58fc4f23fb2ba8b28f90a913800f159	2023	1	HG02769_20211104_UL_eee-prom1-1C-PAI18970_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
432	HG02769	HG02769_20211116_UL_eee-prom1-3A-PAI18834_guppy-5.0.11-sup-prom_fastq_pass	HG02769_20211116_UL_eee-prom1-3A-PAI18834_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02769/HG02769_20211116_UL_eee-prom1-3A-PAI18834_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	a58fc4f23fb2ba8b28f90a913800f159	2023	1	HG02769_20211116_UL_eee-prom1-3A-PAI18834_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
433	HG02769	HG02769_20211117_UL_eee-prom1-3A-PAI18834-2_guppy-5.0.11-sup-prom_fastq_pass	HG02769_20211117_UL_eee-prom1-3A-PAI18834-2_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02769/HG02769_20211117_UL_eee-prom1-3A-PAI18834-2_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	a58fc4f23fb2ba8b28f90a913800f159	2023	1	HG02769_20211117_UL_eee-prom1-3A-PAI18834-2_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
434	HG02769	HG02769_20211117_UL_eee-prom1-3A-PAI18834_guppy-5.0.11-sup-prom_fastq_pass	HG02769_20211117_UL_eee-prom1-3A-PAI18834_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02769/HG02769_20211117_UL_eee-prom1-3A-PAI18834_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	a58fc4f23fb2ba8b28f90a913800f159	2023	1	HG02769_20211117_UL_eee-prom1-3A-PAI18834_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
435	HG02769	HG02769_20211130_UL_eee-prom1-1B-PAI20069_guppy-5.0.11-sup-prom_fastq_pass	HG02769_20211130_UL_eee-prom1-1B-PAI20069_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02769/HG02769_20211130_UL_eee-prom1-1B-PAI20069_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	a58fc4f23fb2ba8b28f90a913800f159	2023	1	HG02769_20211130_UL_eee-prom1-1B-PAI20069_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
436	HG02769	HG02769_20211201_UL_eee-prom1-1F-PAI20069_guppy-5.0.11-sup-prom_fastq_pass	HG02769_20211201_UL_eee-prom1-1F-PAI20069_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02769/HG02769_20211201_UL_eee-prom1-1F-PAI20069_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	a58fc4f23fb2ba8b28f90a913800f159	2023	1	HG02769_20211201_UL_eee-prom1-1F-PAI20069_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
437	HG02769	HG02769_20211202_UL_eee-prom1-1F-PAI20069_guppy-5.0.11-sup-prom_fastq_pass	HG02769_20211202_UL_eee-prom1-1F-PAI20069_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02769/HG02769_20211202_UL_eee-prom1-1F-PAI20069_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	a58fc4f23fb2ba8b28f90a913800f159	2023	1	HG02769_20211202_UL_eee-prom1-1F-PAI20069_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
438	HG02769	HG02769_20211208_UL_eee-prom1-1F-PAI74941_guppy-5.0.11-sup-prom_fastq_pass	HG02769_20211208_UL_eee-prom1-1F-PAI74941_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02769/HG02769_20211208_UL_eee-prom1-1F-PAI74941_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	a58fc4f23fb2ba8b28f90a913800f159	2023	1	HG02769_20211208_UL_eee-prom1-1F-PAI74941_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
439	HG02769	HG02769_20211220_UL_eee-prom1-1H-PAJ08316_guppy-5.0.11-sup-prom_fastq_pass	HG02769_20211220_UL_eee-prom1-1H-PAJ08316_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02769/HG02769_20211220_UL_eee-prom1-1H-PAJ08316_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	a58fc4f23fb2ba8b28f90a913800f159	2023	1	HG02769_20211220_UL_eee-prom1-1H-PAJ08316_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
440	HG02769	HG02769_20211227_UL_eee-prom1-3A-PAJ09630_guppy-5.0.11-sup-prom_fastq_pass	HG02769_20211227_UL_eee-prom1-3A-PAJ09630_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02769/HG02769_20211227_UL_eee-prom1-3A-PAJ09630_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2021	a58fc4f23fb2ba8b28f90a913800f159	2023	1	HG02769_20211227_UL_eee-prom1-3A-PAJ09630_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
441	HG02769	HG02769_20220104_UL_eee-prom1-1A-PAK51816_guppy-5.0.11-sup-prom_fastq_pass	HG02769_20220104_UL_eee-prom1-1A-PAK51816_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02769/HG02769_20220104_UL_eee-prom1-1A-PAK51816_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	a58fc4f23fb2ba8b28f90a913800f159	2023	1	HG02769_20220104_UL_eee-prom1-1A-PAK51816_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	metadata
442	HG02769	cell-id-na	HG02769_20220118_UL_eee-prom1-2A-PAH79896_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	ont	UW_WH	manual	UW_WH	1	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02769/HG02769_20220118_UL_eee-prom1-2A-PAH79896_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	unset	a58fc4f23fb2ba8b28f90a913800f159	2023	-1	HG02769_20220118_UL_eee-prom1-2A-PAH79896_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	UW_WH
443	HG02818	m64043_200206_173947	m64043_200206_173947	hifi	PRJNA339722	external_hifi.tsv	HPRCplus	1	project-centric/PRJNA339722/pacbio_hifi/HG02818/m64043_200206_173947.ccs.fastq.gz	2020	8b9b0e589575d640ca9e2d1026a2ce77	20XX	1	m64043_200206_173947.ccs.fastq.gz	metadata
444	HG02818	m64043_200207_235213	m64043_200207_235213	hifi	PRJNA339722	external_hifi.tsv	HPRCplus	1	project-centric/PRJNA339722/pacbio_hifi/HG02818/m64043_200207_235213.ccs.fastq.gz	2020	8b9b0e589575d640ca9e2d1026a2ce77	20XX	1	m64043_200207_235213.ccs.fastq.gz	metadata
